Date,rolling_return,rolling_volatility,vix_level,regime
2025-06-04,0.0032698903546176496,0.010118860688597972,-0.0045223245500776,bull
2025-06-05,0.0028179749017543144,0.010275495768259264,0.0494036855043242,normal
2025-06-06,0.00298302916422466,0.010371724081973786,-0.0925324202830431,bull
2025-06-09,0.0030918042356880794,0.010336073432800436,0.0232557769232431,normal
2025-06-10,0.0017229226997340895,0.007614685985003583,-0.0122377089941714,bull
2025-06-11,0.0012501301453110094,0.007589194275572559,0.0182890532146868,normal
2025-06-12,0.0013849437269222444,0.007613623370821381,0.0440324576363619,normal
2025-06-13,0.0005817181082749293,0.008059343799462599,0.1553828615944461,normal
2025-06-16,0.0007407240199957393,0.008208792757529832,-0.0821325220719267,normal
2025-06-17,0.00025878168863332937,0.008465896061008515,0.1302982570167672,normal
2025-06-18,0.00041935632668919936,0.008423953348225053,-0.0675926373165157,normal
2025-06-20,0.0011444640750218143,0.0074239579384835315,0.0238332405229202,normal
2025-06-23,0.0016186057463780247,0.007672215839646206,-0.0383123609783867,bull
2025-06-24,0.0025122552469481647,0.007677766001380046,-0.1185073318462488,bull
2025-06-25,0.0015007454225527544,0.006362985452946401,-0.0411898931470097,bull
2025-06-26,0.0021812102395907446,0.00626979961987506,-0.0101432025043168,bull
2025-06-27,0.0022322524110842995,0.006289061344040791,-0.0162748918191875,bull
2025-06-30,0.0025272407569604497,0.0062619250710076796,0.0251225401396384,normal
2025-07-01,0.0022294064680276346,0.006248074505844927,0.0059773092771022,normal
2025-07-02,0.0021709460122536143,0.006219271625173922,-0.0112893960141966,bull
2025-07-03,0.0025784323249057246,0.006317251051643293,-0.01562501432804,bull
2025-07-07,0.002447479999775155,0.006503371969992944,0.0860806976192025,normal
2025-07-08,0.0019066454450129445,0.006264060457028457,-0.0550872062479549,bull
2025-07-09,0.0021614074823680693,0.006324347029194189,-0.0517549026293385,bull
2025-07-10,0.0020189346125255446,0.006273039778494549,-0.0100376318459264,bull
2025-07-11,0.0019857642522338142,0.006301839686309161,0.0392902342237455,normal
2025-07-14,0.0018824588087071347,0.006284438146244631,0.0487805587205785,normal
2025-07-15,0.0022278036759991546,0.0056905556529754184,0.0104650226652889,normal
2025-07-16,0.0019192534079891445,0.0054363036632694844,-0.0126581889515343,bull
2025-07-17,0.0026524846033109646,0.004914551710640522,-0.0372960020594029,bull
2025-07-18,0.0026234058085546595,0.004933694278527062,-0.0066586324033585,bull
2025-07-21,0.0028356413698674347,0.004797988752063007,0.014625214707483,normal
