simulation_id,expected_return,volatility,variance,sharpe_ratio
140,0.0011277946460682253,0.005878268450395889,3.4554039974919684e-05,0.19185830922578412
141,0.001304624769716209,0.011048537048499974,0.0001220701709120765,0.11808122324152717
142,0.0010374985856895413,0.008824085438243551,7.78644838214219e-05,0.11757576385117789
143,0.0007907246926670843,0.015082645647384367,0.0002274861997245626,0.052426126765380304
144,0.001567727362858878,0.013953533093729617,0.0001947010857978076,0.11235343423977524
145,0.0009530094955310203,0.007112410017443051,5.058637625622426e-05,0.1339924854154615
146,0.001355690515635599,0.014451607100074556,0.00020884894777492533,0.0938089795998263
147,0.0015414244641702443,0.01709665110569872,0.0002922954790299894,0.0901594385146253
148,0.0014588004511254288,0.013179188659608595,0.0001736910137255558,0.11068970092190435
149,0.0014109658993549433,0.009370152530729077,8.779975844912851e-05,0.15058088912936385
150,0.0011608909288186424,0.011069276658061643,0.00012252888573270832,0.10487504872083735
151,0.0017786786760486495,0.017243027241107153,0.0002973219884375634,0.10315350380055671
152,0.0014096537585213849,0.013763499223643894,0.00018943391087924605,0.10241972158503006
153,0.001312297239156043,0.012553108800667614,0.00015758054056139872,0.10453962122006391
154,0.001765569637246004,0.016932338478694683,0.0002867040863570846,0.10427204957351598
155,0.0010845643319208934,0.00966807260634719,9.347162792160093e-05,0.11217999451192225
156,0.0013232903816660824,0.010616192150395186,0.00011270353577411237,0.12464830731391982
157,0.0008645235914323621,0.009784418862600026,9.573485247880317e-05,0.08835717313134643
158,0.0015875520885685513,0.015824979696029685,0.00025042998237975175,0.10031937601580941
159,0.00170779702095929,0.01756183063994504,0.00030841789542611234,0.09724481780816414
160,0.0017195460326470196,0.02446593414691869,0.000598581933681362,0.0702832772425975
161,0.0012211661239245567,0.012341057205601549,0.00015230169295192992,0.09895150014945843
162,0.0012089442401697736,0.010217519981946237,0.00010439771458147065,0.11832071210097045
163,0.000970844142311195,0.009174187884458085,8.41657233393375e-05,0.10582344230772664
164,0.0014617829853019893,0.012993090922731126,0.00016882041172635798,0.11250463757970262
165,0.0007265510989328891,0.01468895559554903,0.00021576541648801116,0.049462406922453
166,0.0008413374043519216,0.014768194680741543,0.00021809957412828278,0.05696954993754702
167,0.0012464011361873668,0.009086266709634869,8.256024271861887e-05,0.13717417461075754
168,0.0010657719908717287,0.007610418287677219,5.791846651341185e-05,0.14004118441129912
169,0.0014266843056804249,0.007534028322253818,5.676158276052268e-05,0.18936540249872988
170,0.0011958167551135812,0.009191733635579846,8.448796722744991e-05,0.1300969765360422
171,0.001279009989660292,0.010751307416560241,0.00011559061116538323,0.11896320513449674
172,0.0012245318673596438,0.00958818956229496,9.193337908250199e-05,0.12771252168136618
173,0.0008974292248275993,0.01069671284651184,0.00011441966572073143,0.08389766442316414
174,0.0017128817215199457,0.019336678911583957,0.0003739071513296958,0.08858200156045491
175,0.00143217733060834,0.013503457010834358,0.00018234335124345155,0.1060600503603816
176,0.0009416248874578058,0.010688608938872513,0.0001142463610481454,0.0880961117431557
177,0.0007823489021745954,0.011924024504607996,0.00014218236038649197,0.0656111451190208
178,0.001052313811122192,0.010818029080760815,0.00011702975319218666,0.09727407860214261
