path_id,day,regime,simulated_return,cumulative_return
922,56,normal,-0.0006348079990350847,0.022722459021791153
922,57,bull,0.008770338129329348,0.031692080799871514
922,58,bull,0.0004940895328383885,0.03220182905810698
922,59,bull,-0.0024880227938582676,0.02963368737954819
922,60,normal,0.002568531200049999,0.03227833363020527
923,1,normal,-0.0014701811297394476,-0.0014701811297394007
923,2,normal,0.0056170738466489595,0.0041386346009359976
923,3,normal,0.0005092191436934701,0.004649961216597109
923,4,normal,-0.0008728692466506967,0.0037730331618024415
923,5,normal,-0.0030664102706142718,0.0006950532235494578
923,6,normal,0.006906019807421666,0.007605873082300096
923,7,normal,0.003657761336498496,0.011291454887289332
923,8,normal,0.0023626446348207894,0.013680777217419005
923,9,normal,-0.00180541526233635,0.011850662471093676
923,10,normal,-0.0008633596613707478,0.010977071425784857
923,11,bull,-0.0019486531560049738,0.009007027764902364
923,12,bull,0.003782573463266283,0.012823670972375245
923,13,bull,0.001890173588593833,0.014738083525150047
923,14,bull,0.0018764054835848695,0.016642143629479023
923,15,normal,-0.0007072230591561473,0.015923150862594326
923,16,normal,0.0006547796209372234,0.01658835663821745
923,17,bull,0.0031080607745063993,0.01974797503330472
923,18,bull,0.002159992556846793,0.02195062306923612
923,19,bull,-0.001069478167553297,0.020857669189546124
923,20,normal,0.0003755042352590669,0.02124100556792352
923,21,normal,-0.004182141958979324,0.016970030708307604
923,22,normal,0.0018177497593598931,0.018818627736903792
923,23,bull,0.007078259116116522,0.026030089976351922
923,24,normal,-0.0037152355999640905,0.022218146459437316
923,25,normal,0.011048467156148604,0.03351209007701361
923,26,bull,-0.0028048652101733936,0.03061322797126298
923,27,bull,-0.007153406887585266,0.023240832207856776
923,28,bull,-0.0016138177083596216,0.021589508032923144
923,29,normal,0.0046891569655997355,0.0263799015904993
923,30,bull,0.0011141984646037026,0.02752349250095154
923,31,bull,-0.0018715103400879717,0.02560047166005286
923,32,normal,0.0008398519033717734,0.026461824168275694
923,33,bull,0.004642594809204009,0.0312272705050054
923,34,normal,-0.0009226875008280368,0.030275769991997326
923,35,normal,-0.0024889570573681636,0.02771145784324025
923,36,normal,-0.002428411721238839,0.025215751292962274
923,37,normal,-0.003782268437469401,0.02133811011525033
923,38,normal,-0.0025264357475369963,0.018757765003533322
923,39,normal,0.004447771082701356,0.02328896633099342
923,40,normal,-0.000811691365413703,0.02245837151269936
923,41,normal,-0.000711315384034769,0.02173108114350719
923,42,normal,0.00045635236086005753,0.022197350534551186
923,43,normal,0.0016886828257705396,0.023923517644947045
923,44,normal,-0.0023103159985127,0.02155793076087842
923,45,crisis,-0.005386045807657865,0.016055772950624103
