asset,momentum_5d,momentum_20d,momentum_60d,realized_vol,trend_strength,vol_adjusted_momentum,momentum_5d_zscore,momentum_20d_zscore,momentum_60d_zscore,vol_adjusted_momentum_zscore,trend_strength_zscore,composite_alpha_score,alpha_rank,Date,regime_adjusted_alpha,allocation_preference_rank,alpha_dispersion,calibrated_state_0_probability,calibrated_state_1_probability,calibrated_state_2_probability,calibrated_most_likely_state,calibrated_regime_confidence,calibrated_max_probability,equity_exposure,bond_hedge_exposure,gold_hedge_exposure,cash_buffer,hedge_intensity,hedging_regime_label,vix_stress_ratio,liquidity_stress_proxy,momentum_breadth,realized_vol_regime_score,cvar_95_expected_shortfall,downside_semivariance,max_drawdown,volatility,factor_component,regime_component,macro_component,risk_penalty,risk_penalty_scaled,hedge_alignment_component,final_expected_return_signal,forecast_uncertainty,forecast_conviction,uncertainty_adjusted_signal
QQQ,0.0415230307226865,0.0354499208715906,0.1615029883750864,0.1097737941928624,0.0320200226264744,0.3229360990229448,0.3996501707399105,1.02639873855164,0.5184306133438659,1.090535955881209,0.7916336538163129,0.7888063349401204,1.0,2025-06-27,0.8337382719338935,0.125,0.8252298072506074,0.1505663817880445,0.6988672364239111,0.1505663817880445,1,0.2531028718822312,0.6988672364239111,0.6797211785360537,0.2033076830045088,0.0687769141959118,0.0481942242635254,0.3202788214639461,low_hedge_stable,0.862465296851509,0.8331099733262612,0.8,0.7707007204383352,-0.0305182921467981,0.000193201945316,-0.2276830170034315,0.013456802031493,0.8337382719338935,0.3693203418543467,-0.16407874048190363,0.25839451109554556,0.12568415188407198,0.6797211785360537,0.5134376355709432,0.30113276357608887,0.6681244488625846,0.343040237291145
SPY,0.0347142713616763,0.0293553235252477,0.1195931025988477,0.0902392168058301,0.0238039009129709,0.3253056106239513,0.3261255229431226,0.8143643491642331,0.3103902079349415,1.1035676051705448,0.4724905985886636,0.6395750318178581,0.875,2025-06-27,0.676006464679781,0.25,0.8252298072506074,0.1505663817880445,0.6988672364239111,0.1505663817880445,1,0.2531028718822312,0.6988672364239111,0.6797211785360537,0.2033076830045088,0.0687769141959118,0.0481942242635254,0.3202788214639461,low_hedge_stable,0.862465296851509,0.8331099733262612,0.8,0.7707007204383352,-0.0241695972860393,0.0001186339803841,-0.187552336666412,0.0107263413899113,0.676006464679781,0.3693203418543467,-0.16407874048190363,0.2118405679328354,0.06333351393586636,0.6797211785360537,0.4580459817936441,0.30113276357608887,0.6833756351738302,0.3130174637470522
TLT,0.0104057414129803,0.0239014581557832,-0.0157847372145794,0.0914560104741531,0.0039514871971926,0.2613437655094103,0.06362893462628,0.6246213772008047,-0.361624524544661,0.7517953947802475,-0.2986469511975956,0.2482816790128551,0.625,2025-06-27,0.2624242844458612,0.5,0.8252298072506074,0.1505663817880445,0.6988672364239111,0.1505663817880445,1,0.2531028718822312,0.6988672364239111,0.6797211785360537,0.2033076830045088,0.0687769141959118,0.0481942242635254,0.3202788214639461,low_hedge_stable,0.862465296851509,0.8331099733262612,0.8,0.7707007204383352,-0.0166219353418573,5.936853604997004e-05,-0.1478714590686459,0.0074723443762681,0.2624242844458612,0.0005663817880444677,0.4919807688333676,0.1645527629465532,0.0,0.2033076830045088,0.22252579122333013,0.30113276357608887,0.6988672364239111,0.15551598474529296
VIX,-0.2085354495343969,-0.0268336762466291,-0.3510934416555696,0.9876119130912576,-0.0461247615603895,-0.0271702638363675,-2.300615871086285,-1.1404818170173885,-2.0260947925260324,-0.8349508544848865,-2.2437845209792604,-1.5988553008225832,0.125,2025-06-27,-1.689929196221983,1.0,0.8252298072506074,0.1505663817880445,0.6988672364239111,0.1505663817880445,1,0.2531028718822312,0.6988672364239111,0.6797211785360537,0.2033076830045088,0.0687769141959118,0.0481942242635254,0.3202788214639461,low_hedge_stable,0.862465296851509,0.8331099733262612,0.8,0.7707007204383352,-0.1637513000469736,0.0048538125070121,-0.7425950736536142,0.0915694644139959,-1.689929196221983,0.0005663817880444677,0.4919807688333676,0.9112001862075999,1.0,0.3202788214639461,-0.8884876043082842,0.30113276357608887,0.45426370367554225,-0.40360766980289087
BTC-USD,0.0165747925015289,0.0145004422302938,0.1383352945070921,0.2807245033631602,0.0150109179846653,0.0516536392675895,0.4070794308578682,0.2686773326480544,0.4021219146628741,-0.42415431129326,0.1571217087241135,0.1733247775123241,0.5,2025-06-28,0.1831976926217412,0.625,0.8651021489409698,0.1505663817881155,0.698867236423769,0.1505663817881155,1,0.2531028718820326,0.698867236423769,0.6797211785359888,0.20330768300454,0.0687769141959315,0.0481942242635397,0.3202788214640113,low_hedge_stable,0.8634920429881059,0.8341367194628582,0.8,0.7796500446635573,-0.0538738189861586,0.0006371487962135,-0.4966860554670875,0.0265773475656569,0.1831976926217412,0.36932034185426144,-0.16707156159044934,0.5511970232494596,0.5178404803356911,0.6797211785359888,0.12220636960125703,0.301132763576231,0.5722016255335725,0.06992668333639583
DIA,0.0288451440616983,0.0253641444000769,0.0848195427870375,0.1051755672469424,0.0130403798058678,0.2411600437630566,0.583187853719869,0.6813326004977417,0.1275708120099483,0.636532060120296,0.0717201172969581,0.481029937049041,0.75,2025-06-28,0.5084303341632722,0.375,0.8651021489409698,0.1505663817881155,0.698867236423769,0.1505663817881155,1,0.2531028718820326,0.698867236423769,0.6797211785359888,0.20330768300454,0.0687769141959315,0.0481942242635397,0.3202788214640113,low_hedge_stable,0.8634920429881059,0.8341367194628582,0.8,0.7796500446635573,-0.0208974344659184,8.737247475427474e-05,-0.1595431185029439,0.0096010535409491,0.5084303341632722,0.36932034185426144,-0.16707156159044934,0.18052792544361657,0.02139585833871961,0.6797211785359888,0.3926722137941888,0.301132763576231,0.6936337338879356,0.2723706938481049
ETH-USD,0.0063111183245219,-0.0293444769171768,0.3545700013033583,0.5556812638734728,0.0311712622289439,-0.0528081092974525,0.2597715511105993,-1.3967619965864986,1.5114677665777123,-1.0088372054253152,0.8574984541847008,-0.1807983311048802,0.375,2025-06-28,-0.1910969543054543,0.75,0.8651021489409698,0.1505663817881155,0.698867236423769,0.1505663817881155,1,0.2531028718820326,0.698867236423769,0.6797211785359888,0.20330768300454,0.0687769141959315,0.0481942242635397,0.3202788214640113,low_hedge_stable,0.8634920429881059,0.8341367194628582,0.8,0.7796500446635573,-0.0838612954770636,0.0014411945512771,-0.61496857653378,0.0405473093081654,-0.1910969543054543,0.36932034185426144,-0.16707156159044934,0.7002710665621207,0.7174983625815942,0.6797211785359888,-0.09614069207745671,0.301132763576231,0.5233646021951767,-0.0503166350638871
GLD,-0.0316959810247129,-0.0129759209322911,-0.0158138808615914,0.126049530003613,0.012351736096227,-0.1029430330435919,-0.2857197733336294,-0.7750061026295388,-0.3887074152118195,-1.289447406916737,0.0418748347429783,-0.6210892664070009,0.25,2025-06-28,-0.656467714258581,0.875,0.8651021489409698,0.1505663817881155,0.698867236423769,0.1505663817881155,1,0.2531028718820326,0.698867236423769,0.6797211785359888,0.20330768300454,0.0687769141959315,0.0481942242635397,0.3202788214640113,low_hedge_stable,0.8634920429881059,0.8341367194628582,0.8,0.7796500446635573,-0.0358903612810405,0.0002608771101593,-0.1920951409971809,0.0147917997919439,-0.656467714258581,0.0005663817881154942,0.4951276018624029,0.2282463793883807,0.08530614913748735,0.0687769141959315,-0.23200973584495427,0.301132763576231,0.6780010509795846,-0.15730284474037481
QQQ,0.0309226544738445,0.0354499208715906,0.1538822266385489,0.1097737941928624,0.0314027397505047,0.3229360990229448,0.6130050175043273,1.0644385367871985,0.4818821202541204,1.0942408512983797,0.8675305098604612,0.8439102098335712,1.0,2025-06-28,0.8919809702940299,0.125,0.8651021489409698,0.1505663817881155,0.698867236423769,0.1505663817881155,1,0.2531028718820326,0.698867236423769,0.6797211785359888,0.20330768300454,0.0687769141959315,0.0481942242635397,0.3202788214640113,low_hedge_stable,0.8634920429881059,0.8341367194628582,0.8,0.7796500446635573,-0.0305182921467981,0.000193201945316,-0.2276830170034315,0.013456802031493,0.8919809702940299,0.36932034185426144,-0.16707156159044934,0.25839451109554556,0.12568415188407198,0.6797211785359888,0.5391979266666918,0.301132763576231,0.6681244488624487,0.36025131758195844
SPY,0.0245938654308572,0.0293553235252477,0.1125845537950742,0.0902392168058301,0.0234887609915743,0.3253056106239513,0.5221720000865759,0.8329366361380446,0.270013254513666,1.1075032456157918,0.5245448281794378,0.6822731737025639,0.875,2025-06-28,0.7211367754453618,0.25,0.8651021489409698,0.1505663817881155,0.698867236423769,0.1505663817881155,1,0.2531028718820326,0.698867236423769,0.6797211785359888,0.20330768300454,0.0687769141959315,0.0481942242635397,0.3202788214640113,low_hedge_stable,0.8634920429881059,0.8341367194628582,0.8,0.7796500446635573,-0.0241695972860393,0.0001186339803841,-0.187552336666412,0.0107263413899113,0.7211367754453618,0.36932034185426144,-0.16707156159044934,0.2118405679328354,0.06333351393586636,0.6797211785359888,0.4779056984718425,0.301132763576231,0.6833756351736913,0.3265891102463219
TLT,0.0071452741143271,0.0239014581557832,-0.0239683461953834,0.0914560104741531,0.0055520972544786,0.2613437655094103,0.2717436498596417,0.6257727945967743,-0.430542153153073,0.7495023770747968,-0.2528162219761372,0.2805909909376917,0.625,2025-06-28,0.2965739973707914,0.5,0.8651021489409698,0.1505663817881155,0.698867236423769,0.1505663817881155,1,0.2531028718820326,0.698867236423769,0.6797211785359888,0.20330768300454,0.0687769141959315,0.0481942242635397,0.3202788214640113,low_hedge_stable,0.8634920429881059,0.8341367194628582,0.8,0.7796500446635573,-0.0166219353418573,5.936853604997004e-05,-0.1478714590686459,0.0074723443762681,0.2965739973707914,0.0005663817881154942,0.4951276018624029,0.1645527629465532,0.0,0.20330768300454,0.23836518699392642,0.301132763576231,0.698867236423769,0.1665856194940803
VIX,-0.17700455080112,-0.0268336762466291,-0.3247828033384677,0.9876119130912576,-0.0409336936738166,-0.0271702638363675,-2.371239729805252,-1.3013898014517755,-1.973806299653429,-0.8653396104739521,-2.2674742310125127,-1.659241491523311,0.125,2025-06-28,-1.753755101331161,1.0,0.8651021489409698,0.1505663817881155,0.698867236423769,0.1505663817881155,1,0.2531028718820326,0.698867236423769,0.6797211785359888,0.20330768300454,0.0687769141959315,0.0481942242635397,0.3202788214640113,low_hedge_stable,0.8634920429881059,0.8341367194628582,0.8,0.7796500446635573,-0.1637513000469736,0.0048538125070121,-0.7425950736536142,0.0915694644139959,-1.753755101331161,0.0005663817881154942,0.4951276018624029,0.9112001862075999,1.0,0.3202788214640113,-0.9167372366530314,0.301132763576231,0.4542637036754499,-0.4164404524192034
BTC-USD,0.0220653829671351,-0.0173040191901694,0.1505006080340101,0.2369303101120126,0.0118079320125288,-0.0730342149216311,0.7075998258806495,-0.3163338576269449,0.4065180794213915,-0.7903221219118804,0.0671270897323437,-0.023428291636817,0.5,2025-06-29,-0.024762812516104,0.625,0.8079153678808847,0.1505663817883694,0.6988672364232612,0.1505663817883694,1,0.2531028718813231,0.6988672364232612,0.6794052024001546,0.2035082594140443,0.0688447671482105,0.0482417710375905,0.3205947975998454,low_hedge_stable,0.8654151881903908,0.836986875568824,0.6,0.771020837430224,-0.0538738189861586,0.0006371487962135,-0.4966860554670875,0.0265773475656569,-0.024762812516104,0.36932034185395674,-0.24524514516187107,0.5511970232494596,0.5178404803356911,0.6794052024001546,0.016850708333062153,0.3011327635767388,0.5722016255331567,0.009642002699563272
DIA,0.0167365979336338,0.025412057309283,0.0818028750617363,0.105167915157428,0.0130013063799745,0.2416331755863302,0.5301626676817616,0.7887261277548099,0.0755118165809896,0.7393661246391054,0.1255755606108552,0.5181835161678998,0.75,2025-06-29,0.5477002531262929,0.375,0.8079153678808847,0.1505663817883694,0.6988672364232612,0.1505663817883694,1,0.2531028718813231,0.6988672364232612,0.6794052024001546,0.2035082594140443,0.0688447671482105,0.0482417710375905,0.3205947975998454,low_hedge_stable,0.8654151881903908,0.836986875568824,0.6,0.771020837430224,-0.0208974344659184,8.737247475427474e-05,-0.1595431185029439,0.0096010535409491,0.5477002531262929,0.36932034185395674,-0.24524514516187107,0.18052792544361657,0.02139585833871961,0.6794052024001546,0.3985702433713836,0.3011327635767388,0.6936337338874315,0.2764617661261151
ETH-USD,0.0216303030085436,-0.0673339467386243,0.3942436572653043,0.504363379820768,0.0225077526312218,-0.1335028462267668,0.6931125926827587,-1.610602328329174,1.580945128592537,-1.0842774454780533,0.5911773550112539,-0.1861069078381782,0.375,2025-06-29,-0.1967079178537486,0.75,0.8079153678808847,0.1505663817883694,0.6988672364232612,0.1505663817883694,1,0.2531028718813231,0.6988672364232612,0.6794052024001546,0.2035082594140443,0.0688447671482105,0.0482417710375905,0.3205947975998454,low_hedge_stable,0.8654151881903908,0.836986875568824,0.6,0.771020837430224,-0.0838612954770636,0.0014411945512771,-0.61496857653378,0.0405473093081654,-0.1967079178537486,0.36932034185395674,-0.24524514516187107,0.7002710665621207,0.7174983625815942,0.6794052024001546,-0.11043905963035369,0.3011327635767388,0.5233646021947964,-0.05779989451020746
GLD,-0.0162317553841563,-0.0176113560187767,-0.0083944691220105,0.124500895827869,0.0116093356581601,-0.1414556570189312,-0.5676130703952355,-0.3242846260298527,-0.3590860154674317,-1.1229383349212827,0.057400340481191,-0.5014728379176268,0.25,2025-06-29,-0.5300377022692697,0.875,0.8079153678808847,0.1505663817883694,0.6988672364232612,0.1505663817883694,1,0.2531028718813231,0.6988672364232612,0.6794052024001546,0.2035082594140443,0.0688447671482105,0.0482417710375905,0.3205947975998454,low_hedge_stable,0.8654151881903908,0.836986875568824,0.6,0.771020837430224,-0.0358903612810405,0.0002608771101593,-0.1920951409971809,0.0147917997919439,-0.5300377022692697,0.0005663817883694022,0.5236360077593514,0.2282463793883807,0.08530614913748735,0.0688447671482105,-0.17082979162231657,0.3011327635767388,0.678001050979092,-0.11582277825846993
QQQ,0.0153952331841908,0.033928056336778,0.1540278651949749,0.1099502891425704,0.0307111681873233,0.3085763266414354,0.4854980869653335,1.009034042994995,0.4235134613708836,1.064795941789131,0.9929599877833956,0.7967677097019079,1.0,2025-06-29,0.8421531420254484,0.125,0.8079153678808847,0.1505663817883694,0.6988672364232612,0.1505663817883694,1,0.2531028718813231,0.6988672364232612,0.6794052024001546,0.2035082594140443,0.0688447671482105,0.0482417710375905,0.3205947975998454,low_hedge_stable,0.8654151881903908,0.836986875568824,0.6,0.771020837430224,-0.0305182921467981,0.000193201945316,-0.2276830170034315,0.013456802031493,0.8421531420254484,0.36932034185395674,-0.24524514516187107,0.25839451109554556,0.12568415188407198,0.6794052024001546,0.5050019699896655,0.3011327635767388,0.6681244488619632,0.33740416287355096
SPY,0.0133986388739064,0.0284283126215667,0.1121432412183096,0.0903702533741375,0.0231352990419027,0.3145759977442141,0.4190157615824005,0.866756305721706,0.2217007922601435,1.093962060192048,0.6219129976647008,0.6691539142899003,0.875,2025-06-29,0.7072702176004332,0.25,0.8079153678808847,0.1505663817883694,0.6988672364232612,0.1505663817883694,1,0.2531028718813231,0.6988672364232612,0.6794052024001546,0.2035082594140443,0.0688447671482105,0.0482417710375905,0.3205947975998454,low_hedge_stable,0.8654151881903908,0.836986875568824,0.6,0.771020837430224,-0.0241695972860393,0.0001186339803841,-0.187552336666412,0.0107263413899113,0.7072702176004332,0.36932034185395674,-0.24524514516187107,0.2118405679328354,0.06333351393586636,0.6794052024001546,0.4598923134854601,0.3011327635767388,0.6833756351731947,0.3142792018393963
TLT,-0.0001146458375514,0.0228228430989871,-0.0160045337142207,0.0915544197756518,0.006960573860651,0.2492817185113847,-0.0309477520626819,0.7217434539735115,-0.3957535870401093,0.7765478808954801,-0.1702843039648078,0.2694639141541104,0.625,2025-06-29,0.2848131007370521,0.5,0.8079153678808847,0.1505663817883694,0.6988672364232612,0.1505663817883694,1,0.2531028718813231,0.6988672364232612,0.6794052024001546,0.2035082594140443,0.0688447671482105,0.0482417710375905,0.3205947975998454,low_hedge_stable,0.8654151881903908,0.836986875568824,0.6,0.771020837430224,-0.0166219353418573,5.936853604997004e-05,-0.1478714590686459,0.0074723443762681,0.2848131007370521,0.0005663817883694022,0.5236360077593514,0.1645527629465532,0.0,0.2035082594140443,0.2373791308547752,0.3011327635767388,0.6988672364232612,0.16589649716503244
VIX,-0.0663615490726553,-0.0489510582783933,-0.3392712878247685,0.9839277851615468,-0.0362344754376998,-0.0497506615999834,-2.2368281123349867,-1.1350391184590511,-1.9533496757184048,-0.6771341052045484,-2.2858690273189324,-1.5425610169211963,0.125,2025-06-29,-1.630428280850104,1.0,0.8079153678808847,0.1505663817883694,0.6988672364232612,0.1505663817883694,1,0.2531028718813231,0.6988672364232612,0.6794052024001546,0.2035082594140443,0.0688447671482105,0.0482417710375905,0.3205947975998454,low_hedge_stable,0.8654151881903908,0.836986875568824,0.6,0.771020837430224,-0.1637513000469736,0.0048538125070121,-0.7425950736536142,0.0915694644139959,-1.630428280850104,0.0005663817883694022,0.5236360077593514,0.9112001862075999,1.0,0.3205947975998454,-0.8569165101315749,0.3011327635767388,0.4542637036751198,-0.38926606763272753
BTC-USD,-0.0021043147183926,-0.0283146811653374,0.1102989154174243,0.2399749211806756,0.0086075532309213,-0.1179901675809676,-0.9611927502793844,-0.4479439497887045,0.2492461051461675,-0.9388927150077924,-0.0423658721870563,-0.4687876441835188,0.25,2025-06-30,-0.4954906965788029,0.875,0.6774078945622388,0.1505663817888275,0.698867236422345,0.1505663817888274,1,0.2531028718800431,0.698867236422345,0.6806144535771111,0.2027406468261916,0.0685850916440764,0.0480598079526208,0.3193855464228889,low_hedge_stable,0.887674405397828,0.860154763170784,0.6,0.7780946421415141,-0.0538738189861586,0.0006371487962135,-0.4966860554670875,0.0265773475656569,-0.4954906965788029,0.36932034185340706,-0.25422678581639385,0.5511970232494596,0.5178404803356911,0.6806144535771111,-0.19614269791692468,0.30113276357765495,0.5722016255324066,-0.11223317058437608
DIA,0.0251012820287974,0.0286145439667042,0.0854629656549836,0.1063969146550868,0.0130656402069135,0.2689414825558215,1.0534611729572754,0.6831235250471765,0.117184546020323,0.783195828070225,0.2088220473630721,0.6165875716600249,0.875,2025-06-30,0.6517095942572609,0.25,0.6774078945622388,0.1505663817888275,0.698867236422345,0.1505663817888274,1,0.2531028718800431,0.698867236422345,0.6806144535771111,0.2027406468261916,0.0685850916440764,0.0480598079526208,0.3193855464228889,low_hedge_stable,0.887674405397828,0.860154763170784,0.6,0.7780946421415141,-0.0208974344659184,8.737247475427474e-05,-0.1595431185029439,0.0096010535409491,0.6517095942572609,0.36932034185340706,-0.25422678581639385,0.18052792544361657,0.02139585833871961,0.6806144535771111,0.4442085884585469,0.30113276357765495,0.6936337338865223,0.3081180618369634
ETH-USD,0.0277575194295975,-0.1162435327218416,0.351911272011242,0.4650702554030565,0.0113570984250135,-0.2499483279598225,1.2501633129727343,-2.194910711843902,1.533984752995385,-1.526189298457975,0.1125554069921937,-0.3956259193519224,0.5,2025-06-30,-0.4181615381645442,0.75,0.6774078945622388,0.1505663817888275,0.698867236422345,0.1505663817888274,1,0.2531028718800431,0.698867236422345,0.6806144535771111,0.2027406468261916,0.0685850916440764,0.0480598079526208,0.3193855464228889,low_hedge_stable,0.887674405397828,0.860154763170784,0.6,0.7780946421415141,-0.0838612954770636,0.0014411945512771,-0.61496857653378,0.0405473093081654,-0.4181615381645442,0.36932034185340706,-0.25422678581639385,0.7002710665621207,0.7174983625815942,0.6806144535771111,-0.21125904719198407,0.30113276357765495,0.5233646021941103,-0.11056550719353951
GLD,-0.0074563967873472,-0.0061295847386434,0.0247764248265316,0.1325894556543513,0.0108957288109003,-0.0462298054426191,-1.3575300641748242,-0.0071713775969887,-0.2055073291210775,-0.6195140923443534,0.0865598456366572,-0.4300057258434819,0.375,2025-06-30,-0.4544996850378833,0.625,0.6774078945622388,0.1505663817888275,0.698867236422345,0.1505663817888274,1,0.2531028718800431,0.698867236422345,0.6806144535771111,0.2027406468261916,0.0685850916440764,0.0480598079526208,0.3193855464228889,low_hedge_stable,0.887674405397828,0.860154763170784,0.6,0.7780946421415141,-0.0358903612810405,0.0002608771101593,-0.1920951409971809,0.0147917997919439,-0.4544996850378833,0.0005663817888274664,0.5360019645147159,0.2282463793883807,0.08530614913748735,0.0685850916440764,-0.1350217416803936,0.30113276357765495,0.6780010509782032,-0.09154488276421432
QQQ,0.0193659093883284,0.0337873342414498,0.1465278910452467,0.1098699986702858,0.0301147944201738,0.3075210216652855,0.6287400724161369,0.7858963068713067,0.4418884261649503,0.9548989758332758,1.169445202537151,0.7578189071979797,1.0,2025-06-30,0.8009857402750108,0.125,0.6774078945622388,0.1505663817888275,0.698867236422345,0.1505663817888274,1,0.2531028718800431,0.698867236422345,0.6806144535771111,0.2027406468261916,0.0685850916440764,0.0480598079526208,0.3193855464228889,low_hedge_stable,0.887674405397828,0.860154763170784,0.6,0.7780946421415141,-0.0305182921467981,0.000193201945316,-0.2276830170034315,0.013456802031493,0.8009857402750108,0.36932034185340706,-0.25422678581639385,0.25839451109554556,0.12568415188407198,0.6806144535771111,0.48531078078019624,0.30113276357765495,0.6681244488610873,0.3242479979351126
SPY,0.0176736377986028,0.027519642227044,0.1095968835774303,0.0898694302412211,0.0227731921454068,0.3062180560528512,0.5034224170416121,0.6613700628667496,0.2455131527029396,0.9490999615825562,0.755787548145436,0.6135968799399901,0.75,2025-06-30,0.6485485469429841,0.375,0.6774078945622388,0.1505663817888275,0.698867236422345,0.1505663817888274,1,0.2531028718800431,0.698867236422345,0.6806144535771111,0.2027406468261916,0.0685850916440764,0.0480598079526208,0.3193855464228889,low_hedge_stable,0.887674405397828,0.860154763170784,0.6,0.7780946421415141,-0.0241695972860393,0.0001186339803841,-0.187552336666412,0.0107263413899113,0.6485485469429841,0.36932034185340706,-0.25422678581639385,0.2118405679328354,0.06333351393586636,0.6806144535771111,0.4323017032678356,0.30113276357765495,0.6833756351722988,0.2954244510567238
TLT,0.0084563311568617,0.0275966380583212,-0.0012569201652008,0.0956970319116561,0.0083579752499463,0.2883750677220314,-0.1791460691422844,0.6628998128370607,-0.3439358636347233,0.8696874716300884,-0.0564281760730599,0.2625482340144283,0.625,2025-06-30,0.2775034900587451,0.5,0.6774078945622388,0.1505663817888275,0.698867236422345,0.1505663817888274,1,0.2531028718800431,0.698867236422345,0.6806144535771111,0.2027406468261916,0.0685850916440764,0.0480598079526208,0.3193855464228889,low_hedge_stable,0.887674405397828,0.860154763170784,0.6,0.7780946421415141,-0.0166219353418573,5.936853604997004e-05,-0.1478714590686459,0.0074723443762681,0.2775034900587451,0.0005663817888274664,0.5360019645147159,0.1645527629465532,0.0,0.2027406468261916,0.23582955767477828,0.30113276357765495,0.698867236422345,0.16481355123887634
VIX,-0.0017900170785086,-0.0129794224661127,-0.3199187283412231,0.987063366775686,-0.0302962755452049,-0.0131495331535916,-0.9379180917912658,-0.1432636683926981,-2.0383737902739645,-0.4722861313060246,-2.2343760024143937,-0.9561323034335,0.125,2025-06-30,-1.0105954517527704,1.0,0.6774078945622388,0.1505663817888275,0.698867236422345,0.1505663817888274,1,0.2531028718800431,0.698867236422345,0.6806144535771111,0.2027406468261916,0.0685850916440764,0.0480598079526208,0.3193855464228889,low_hedge_stable,0.887674405397828,0.860154763170784,0.6,0.7780946421415141,-0.1637513000469736,0.0048538125070121,-0.7425950736536142,0.0915694644139959,-1.0105954517527704,0.0005663817888274664,0.5360019645147159,0.9112001862075999,1.0,0.3193855464228889,-0.5763182312008991,0.30113276357765495,0.4542637036745243,-0.2618004542004712
BTC-USD,-0.0117961738032909,-0.0274950459635672,0.0906841869906933,0.2393987528321441,0.0057775860746449,-0.1148504143747379,-1.507549171854181,-0.3459203075412319,0.1990933037121578,-0.8939673790121919,-0.1404919424615948,-0.5583099359393721,0.375,2025-07-01,-0.5901123515044866,0.75,0.6856419477591672,0.1505663817891552,0.6988672364216897,0.1505663817891552,1,0.2531028718791273,0.6988672364216897,0.6833728028579165,0.200989692458841,0.067992761651937,0.0476447430313054,0.3166271971420835,low_hedge_stable,0.8940001547621595,0.86387516574664,0.6,0.7845129384426549,-0.0538738189861586,0.0006371487962135,-0.4966860554670875,0.0265773475656569,-0.5901123515044866,0.3693203418530139,-0.25752893015834044,0.5511970232494596,0.5178404803356911,0.6833728028579165,-0.2388040118927519,0.3011327635783103,0.57220162553187,-0.13664404378856468
DIA,0.0252576069131793,0.038536090868996,0.0809959635011678,0.1100905123193603,0.0136868456284282,0.3500400720927439,1.7477850581832437,0.8213974565491731,0.1370261807135985,1.0604431340979448,0.3290864981836008,0.8683787613820694,1.0,2025-07-01,0.9178432979408294,0.125,0.6856419477591672,0.1505663817891552,0.6988672364216897,0.1505663817891552,1,0.2531028718791273,0.6988672364216897,0.6833728028579165,0.200989692458841,0.067992761651937,0.0476447430313054,0.3166271971420835,low_hedge_stable,0.8940001547621595,0.86387516574664,0.6,0.7845129384426549,-0.0208974344659184,8.737247475427474e-05,-0.1595431185029439,0.0096010535409491,0.9178432979408294,0.3693203418530139,-0.25752893015834044,0.18052792544361657,0.02139585833871961,0.6833728028579165,0.5638871858568832,0.3011327635783103,0.6936337338858718,0.3911311742163065
ETH-USD,-0.0042853373861988,-0.1325879530747925,0.3055746617377686,0.4738846090305695,4.79628397447307e-05,-0.279789532194407,-0.847689842738452,-2.2037834799096068,1.5757784660399716,-1.587375300390297,-0.4806638037886084,-0.8810587597694983,0.125,2025-07-01,-0.931245573601371,1.0,0.6856419477591672,0.1505663817891552,0.6988672364216897,0.1505663817891552,1,0.2531028718791273,0.6988672364216897,0.6833728028579165,0.200989692458841,0.067992761651937,0.0476447430313054,0.3166271971420835,low_hedge_stable,0.8940001547621595,0.86387516574664,0.6,0.7845129384426549,-0.0838612954770636,0.0014411945512771,-0.61496857653378,0.0405473093081654,-0.931245573601371,0.3693203418530139,-0.25752893015834044,0.7002710665621207,0.7174983625815942,0.6833728028579165,-0.4422284323978257,0.3011327635783103,0.5233646021936195,-0.231446707600596
GLD,0.0025099061762035,-0.0026591670305249,0.0321161703933212,0.1351473901351315,0.0102348499785891,-0.0196760516637878,-0.2506984280324965,0.0931356296426609,-0.1761197881267056,-0.4938521250429125,0.1241390282791554,-0.1437794765197091,0.5,2025-07-01,-0.1519694340462951,0.625,0.6856419477591672,0.1505663817891552,0.6988672364216897,0.1505663817891552,1,0.2531028718791273,0.6988672364216897,0.6833728028579165,0.200989692458841,0.067992761651937,0.0476447430313054,0.3166271971420835,low_hedge_stable,0.8940001547621595,0.86387516574664,0.6,0.7845129384426549,-0.0358903612810405,0.0002608771101593,-0.1920951409971809,0.0147917997919439,-0.1519694340462951,0.0005663817891552042,0.5401227039218884,0.2282463793883807,0.08530614913748735,0.067992761651937,0.0016461326781579758,0.3011327635783103,0.6780010509775674,0.0011160796858396252
QQQ,0.0014099118903205,0.0285389273221874,0.1202347733532671,0.1143349120173562,0.0296359592990709,0.2496081627093496,-0.3473376638254739,0.64466467322154,0.3884076687687024,0.6382250305567786,1.2759968728154347,0.4568580963480069,0.75,2025-07-01,0.4828816185873177,0.375,0.6856419477591672,0.1505663817891552,0.6988672364216897,0.1505663817891552,1,0.2531028718791273,0.6988672364216897,0.6833728028579165,0.200989692458841,0.067992761651937,0.0476447430313054,0.3166271971420835,low_hedge_stable,0.8940001547621595,0.86387516574664,0.6,0.7845129384426549,-0.0305182921467981,0.000193201945316,-0.2276830170034315,0.013456802031493,0.4828816185873177,0.3693203418530139,-0.25752893015834044,0.25839451109554556,0.12568415188407198,0.6833728028579165,0.3420823567614648,0.3011327635783103,0.6681244488604609,0.2285535860761412
