Date,gross_return,transaction_cost,net_return,turnover,gross_cumulative_return,net_cumulative_return,running_max,net_drawdown
2025-04-03,-0.00802197801705501,0.0,-0.00802197801705501,0.0,0.03997402365716707,0.037135418636566886,1.0579307674783198,-0.0196566254437619
2025-04-04,-0.013335659371844569,0.0,-0.013335659371844569,0.0,0.02610528432210857,0.023304533971154173,1.0579307674783198,-0.032730150754288645
2025-04-07,-0.012241484789794005,0.0,-0.012241484789794005,0.0,0.013544232091352137,0.010777767083218981,1.0579307674783198,-0.04457096990145637
2025-04-08,-0.0023572565641270145,0.0008267466624861424,-0.003184003226613157,0.8267466624861424,0.011155048297221803,0.0075594474114371035,1.0579307674783198,-0.04761305901609003
2025-04-09,0.04579718733484507,0.0,0.04579718733484507,0.0,0.057463105468664066,0.05370283617553162,1.0579307674783198,-0.003996415864589986
2025-04-10,-0.008923510241067752,0.0,-0.008923510241067752,0.0,0.04802682261746316,0.04430010812587715,1.0579307674783198,-0.01288426404776244
2025-04-11,0.009534387918889779,0.0,0.009534387918889779,0.0,0.05801911689369965,0.05425687046048777,1.0579307674783198,-0.003472719700353455
2025-04-14,-0.008797092056553053,0.0,-0.008797092056553053,0.0,0.048711625324792784,0.04498247571979319,1.0579307674783198,-0.012239261922016076
2025-04-15,-0.002211614819684888,0.0,-0.002211614819684888,0.0,0.04639227915264854,0.04267137699018031,1.0579307674783198,-0.014423808208652189
2025-04-16,-0.0011184054907831921,0.0,-0.0011184054907831921,0.0,0.045221988282130976,0.04150524759707208,1.0579307674783198,-0.015526082033136768
2025-04-17,-0.008290501954905907,0.0,-0.008290501954905907,0.0,0.036556573344967314,0.032870646305823925,1.0579307674783198,-0.023687864974594852
2025-04-21,0.0008122115875565487,0.0,0.0008122115875565487,0.0,0.03739847660499618,0.033709555813200565,1.0579307674783198,-0.022894892945455103
2025-04-22,0.007497282501233858,0.0,0.007497282501233858,0.0,0.04517614605045339,0.04145956837735709,1.0579307674783198,-0.015569259924468781
