Date,regime,portfolio_return,BTC-USD_weight,DIA_weight,ETH-USD_weight,GLD_weight,QQQ_weight,SPY_weight,TLT_weight,VIX_weight,cumulative_return,running_max,drawdown,rolling_volatility,rolling_sharpe
2024-12-06,bull,-0.002511938780360988,0.00753838528415234,0.11619952058879263,3.2872980407744937e-19,0.036031020676605276,3.127765645837452e-17,0.5755082572749165,0.19830904591274282,0.06641377026279054,0.04040253987634301,1.044190689828836,-0.0036278334880709417,0.051017145117025764,3.2868593363982215
2024-12-09,normal,0.0015322880982011275,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.0419967363055338,1.044190689828836,-0.0021011042759457865,0.05079803552104817,3.1713104344578724
2024-12-10,normal,-0.002820523939015985,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.039057759566407446,1.044190689828836,-0.0049157020000532015,0.05027948954938138,2.5135058510244663
2024-12-11,normal,0.00020600377986387678,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.03927180939237496,1.044190689828836,-0.00471071087338204,0.05027560373468325,2.4545260443605965
2024-12-12,normal,-0.005064578450318588,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.03400833578250273,1.044190689828836,-0.00975143155892566,0.05118348793527964,2.2038064130886643
2024-12-13,normal,-0.0031041486147557595,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.03079862023933755,1.044190689828836,-0.012825310280915936,0.050835581642598125,1.5572910633599486
2024-12-16,normal,0.007067238039568043,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.03808351945942712,1.044190689828836,-0.0058487117620346085,0.0524659700648299,2.225544527737211
2024-12-17,normal,0.0022013022642370242,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.04036865506128029,1.044190689828836,-0.003660284280242121,0.05258279440951936,2.3818995029243437
2024-12-18,normal,0.022049447309488695,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.06330820890349775,1.0633082089034978,0.0,0.06867029100252794,3.146960210994388
2024-12-19,normal,-0.011302875208104213,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.05128976891050874,1.0633082089034978,-0.011302875208104135,0.07244016880068804,2.552597828765345
2024-12-20,normal,-0.004904224575148261,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.046134007790215925,1.0633082089034978,-0.016151667944886983,0.0730795527065743,2.0360365418827664
2024-12-23,normal,-0.003819663431399033,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.042138127976316664,1.0633082089034978,-0.019909637440880923,0.07246726156160369,1.43831829758654
2024-12-24,normal,-0.0006880594213307979,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.04142107501903447,1.0633082089034978,-0.020583997848595215,0.07249658645070291,1.4005579453939117
2024-12-26,normal,0.0021433852227962027,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.043653241561938616,1.0633082089034978,-0.01848473206261403,0.07186810909995524,1.227600303497811
2024-12-27,normal,-0.0038346161987717975,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.03965123193594455,1.0633082089034978,-0.022248466408388512,0.07213301295893895,1.1497306816441184
2024-12-30,normal,-0.0006286950955334261,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.03899760830536114,1.0633082089034978,-0.02286317400220783,0.07210551872097966,1.0171286295489432
2024-12-31,normal,-0.0032934007642596284,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.03557577278810431,1.0633082089034978,-0.02608127717173525,0.07246973861801102,0.8396404776949049
2025-01-02,crisis,0.0017149045854311803,0.0035771700886358697,0.15617969086244426,0.00489894838869461,0.031918297679214266,0.05751498678096575,0.42530848461023646,0.25720206697503795,0.06340035461477095,0.037351686429420106,1.0633082089034978,-0.024411099488119703,0.07230105816914134,0.7643427647542581
2025-01-03,normal,0.0011274449773400648,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.03852124337801999,1.0633082089034978,-0.023311176682289103,0.07220293736651576,0.7000884494813834
2025-01-06,normal,0.002264241807810083,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.0408727065955754,1.0633082089034978,-0.021099717015312325,0.07224220706862146,0.7201928386664164
2025-01-07,crisis,-0.0027657160750860655,0.0035771700886358697,0.15617969086244426,0.00489894838869461,0.031918297679214266,0.05751498678096575,0.42530848461023646,0.25720206697503795,0.06340035461477095,0.037993948218825624,1.0633082089034978,-0.023807077263869325,0.07241662253710474,0.644841716474871
2025-01-08,normal,0.0009543933222131997,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.03898460271150328,1.0633082089034978,-0.022875405257218318,0.07220931798160962,0.5316513760818874
2025-01-10,crisis,-0.004536916983227942,0.0035771700886358697,0.15617969086244426,0.00489894838869461,0.031918297679214266,0.05751498678096575,0.42530848461023646,0.25720206697503795,0.06340035461477095,0.03427081582214919,1.0633082089034978,-0.02730853842583647,0.07253603176079212,0.07560661855082805
2025-01-13,normal,0.0004117008534967174,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.03469662599976986,1.0633082089034978,-0.026908080520917532,0.07254016907323398,0.09235253260485626
2025-01-14,normal,-0.00021681908693985228,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.03447228402206082,1.0633082089034978,-0.027119065422407496,0.07251118770699409,0.019868922754458958
2025-01-15,normal,0.007979351252532595,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.042726701737282546,1.0633082089034978,-0.019356106718520727,0.07382191729966044,0.7026499698906163
2025-01-16,crisis,0.001243459861042928,0.0035771700886358697,0.15617969086244426,0.00489894838869461,0.031918297679214266,0.05751498678096575,0.42530848461023646,0.25720206697503795,0.06340035461477095,0.04402329053693044,1.0633082089034978,-0.018136715399248438,0.07382153855925781,0.819144778023264
2025-01-17,normal,0.004910416329070213,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.049149879550712594,1.0633082089034978,-0.013315357893630364,0.07378858057316585,1.3493241481603406
2025-01-21,bull,0.005558717580203834,0.00753838528415234,0.11619952058879263,3.2872980407744937e-19,0.036031020676605276,3.127765645837452e-17,0.5755082572749165,0.19830904591274282,0.06641377026279054,0.05498180743044001,1.0633082089034978,-0.007830656627436428,0.07452344370126364,1.6693104761429092
2025-01-22,normal,0.002808237051317811,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.057944446430532315,1.0633082089034978,-0.005044409916196035,0.0740699256951422,2.0666209650476066
2025-01-23,bull,0.002299296932766442,0.00753838528415234,0.11619952058879263,3.2872980407744937e-19,0.036031020676605276,3.127765645837452e-17,0.5755082572749165,0.19830904591274282,0.06641377026279054,0.06037697485124727,1.0633082089034978,-0.0027567115796776065,0.07408758200409916,2.077017811647212
2025-01-24,bull,-0.00158337055223501,0.00753838528415234,0.11619952058879263,3.2872980407744937e-19,0.036031020676605276,3.127765645837452e-17,0.5755082572749165,0.19830904591274282,0.06641377026279054,0.05869800517499968,1.0633082089034978,-0.004335717235976366,0.07416554449645901,1.8726288964583568
2025-01-27,normal,0.007370256803800176,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.06650088135081034,1.0665008813508103,0.0,0.07547080176814776,2.2190119060960316
2025-01-28,normal,0.00029856577989544573,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.06681930201821018,1.0668193020182102,0.0,0.07546033383965867,2.238380164485655
2025-01-29,normal,-0.002689293588836119,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.06395031170884602,1.0668193020182102,-0.0026892935888360725,0.07572318973276912,1.9735736879343806
2025-01-30,bull,0.0019916421959401257,0.00753838528415234,0.11619952058879263,3.2872980407744937e-19,0.036031020676605276,3.127765645837452e-17,0.5755082572749165,0.19830904591274282,0.06641377026279054,0.06606932004402899,1.0668193020182102,-0.0007030075034847316,0.07510940994738192,2.336036500211293
2025-01-31,normal,-0.0030190870116281196,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.06285076400638889,1.0668193020182102,-0.003719972074289979,0.07506974330662314,2.347515451466094
2025-02-03,normal,0.006140379403730084,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.06937707094693235,1.0693770709469324,0.0,0.07587943421741702,2.5797116222056977
2025-02-04,normal,0.00034725974553235974,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.06974842255646752,1.0697484225564675,0.0,0.07530627298666615,2.3255292057501173
2025-02-05,normal,0.0015658848543679557,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.07142352540933272,1.0714235254093327,0.0,0.07523266858396287,2.4768209631699123
2025-02-06,bull,0.0003384522830694474,0.00753838528415234,0.11619952058879263,3.2872980407744937e-19,0.036031020676605276,3.127765645837452e-17,0.5755082572749165,0.19830904591274282,0.06641377026279054,0.07178615114764186,1.0717861511476419,0.0,0.07505920121832681,2.3216040432003386
2025-02-07,normal,-0.0036070075855001065,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.0679202103704184,1.0717861511476419,-0.0036070075855000328,0.07515919641986768,1.8700656224697985
2025-02-10,bull,0.001496251684615878,0.00753838528415234,0.11619952058879263,3.2872980407744937e-19,0.036031020676605276,3.127765645837452e-17,0.5755082572749165,0.19830904591274282,0.06641377026279054,0.06951808778422053,1.0717861511476419,-0.0021161528920603523,0.07518138597766272,1.9372655910854404
2025-02-11,normal,5.174009486440885e-05,0.005113403235194618,0.13003535131270064,6.733581058426668e-19,0.03078097160772291,0.021717898654270932,0.5440133740133689,0.20634552966534733,0.061993471511394664,0.0695734247515416,1.0717861511476419,-0.0020645222871473745,0.07340767478001889,2.401180810837046
2025-02-12,bull,-0.005523790266814517,0.00753838528415234,0.11619952058879263,3.2872980407744937e-19,0.036031020676605276,3.127765645837452e-17,0.5755082572749165,0.19830904591274282,0.06641377026279054,0.06366532547825554,1.0717861511476419,-0.007576908565846585,0.0736716684840845,2.348103909647876
2025-02-13,bull,0.007279422328702122,0.00753838528415234,0.11619952058879263,3.2872980407744937e-19,0.036031020676605276,3.127765645837452e-17,0.5755082572749165,0.19830904591274282,0.06641377026279054,0.0714081945988081,1.0717861511476419,-0.0003526417545413052,0.07466351373679694,2.842510686010531
