Date,gross_portfolio_return,gross_exposure,cash_weight,portfolio_turnover,transaction_cost,net_portfolio_return,gross_equity_curve,net_equity_curve,gross_running_peak,net_running_peak,gross_drawdown,net_drawdown
2024-09-28,0.0,0.9999999999999997,0.045328779545197,0.011963929593090799,1.19639295930908e-05,-1.19639295930908e-05,1.0060791810386056,1.0002169581275888,1.0066967479143063,1.004634791673267,-0.0006134586974479994,-0.004397452270511248
2024-09-29,0.0,0.9999999999999999,0.044337008436337,0.02171137812271861,2.171137812271861e-05,-2.171137812271861e-05,1.0060791810386056,1.0001952420390061,1.0066967479143063,1.004634791673267,-0.0006134586974479994,-0.0044190681738849324
2024-09-30,-0.008165934864666352,0.9999999999999998,0.0443370084363369,0.041635479346698326,4.1635479346698324e-05,-0.00820757034401305,0.9978636039775475,0.9919860692322238,1.0066967479143063,1.004634791673267,-0.008774384098348853,-0.01259036870500585
2024-10-01,0.0006754797621022088,0.9999999999999998,0.1621596779715075,0.18160231788623177,0.00018160231788623177,0.000493877444215977,0.9985376406473727,0.9924759887767941,1.0066967479143063,1.004634791673267,-0.008104831255129952,-0.012102709359907649
2024-10-02,-0.0022941013243342823,0.9999999999999998,0.1424949269412652,0.03850589435147036,3.850589435147036e-05,-0.0023326072186857527,0.9962468941235659,0.9901609321210011,1.0066967479143063,1.004634791673267,-0.010380339275348427,-0.014407085711374723
2024-10-03,0.00835302954349476,1.0,0.0735642295682713,0.06942616955789437,6.942616955789437e-05,0.008283603373936865,1.004568573862795,0.9983630325590591,1.0066967479143063,1.004634791673267,-0.002114017012492142,-0.006242824921245171
2024-10-04,-0.008741361771127894,0.9999999999999998,0.0643710949868722,0.02390294700952083,2.390294700952083e-05,-0.008765264718137414,0.9957872765347542,0.9896121162938765,1.0066967479143063,1.004634791673267,-0.010836899396123534,-0.014953369626358959
2024-10-05,0.0,0.9999999999999998,0.0781787453462528,0.016880495516521127,1.6880495516521127e-05,-1.6880495516521127e-05,0.9957872765347542,0.9895954111509843,1.0066967479143063,1.004634791673267,-0.010836899396123534,-0.01496999770158658
2024-10-06,0.0,0.9999999999999998,0.0558460687164887,0.13877240508151042,0.00013877240508151041,-0.00013877240508151041,0.9957872765347542,0.9894580826157212,1.0066967479143063,1.004634791673267,-0.010836899396123534,-0.015106692684082934
2024-10-07,0.0073005152171553836,0.9999999999999998,0.0477531421099746,0.09005104218782525,9.005104218782525e-05,0.007210464174967558,1.003057036700146,0.9965925346730539,1.0066967479143063,1.004634791673267,-0.003615499127916366,-0.008005154775516332
2024-10-08,0.006595907078329437,1.0,0.132893222799491,0.1610679716735331,0.0001610679716735331,0.006434839106655904,1.0096731077084846,1.0030054472885694,1.0096731077084846,1.004634791673267,0.0,-0.0016218275518646852
2024-10-09,-0.0010607262996837248,0.9999999999999998,0.0443438496752803,0.1285229301916928,0.00012852293019169282,-0.0011892492298754176,1.008602120889055,1.0018126238328207,1.0096731077084846,1.004634791673267,-0.0010607262996835676,-0.002809148024572994
2024-10-10,0.0048212749918607285,0.9999999999999998,0.0443370090713861,0.014213606242702615,1.4213606242702616e-05,0.004807061385618026,1.0134648690712351,1.006628398612472,1.0134648690712351,1.006628398612472,0.0,0.0
2024-10-11,0.0061668561667256126,0.9999999999999997,0.0443370084717411,0.06885494114326617,6.885494114326617e-05,0.006098001225582347,1.0197147611488269,1.0127668198209168,1.0197147611488269,1.0127668198209168,0.0,0.0
2024-10-12,0.0,0.9999999999999998,0.0563623499564179,0.021796971401208943,2.1796971401208945e-05,-2.1796971401208945e-05,1.0197147611488269,1.012744744571509,1.0197147611488269,1.0127668198209168,0.0,-2.1796971401255583e-05
2024-10-13,0.0,0.9999999999999997,0.1099153357089055,0.059845112353279134,5.984511235327913e-05,-5.984511235327913e-05,1.0197147611488269,1.012684136748485,1.0197147611488269,1.0127668198209168,0.0,-8.164077931238634e-05
2024-10-14,-0.005579769571096783,0.9999999999999999,0.1423287937892927,0.12642723226435906,0.00012642723226435906,-0.005706196803361142,1.0140249877533705,1.0069055617645561,1.0197147611488269,1.0127668198209168,-0.005579769571096738,-0.005787371724319534
2024-10-15,0.0008342812975049465,1.0,0.4546797417216006,0.3589438352206206,0.0003589438352206206,0.00047533746228432594,1.0148709698358558,1.0073841816990452,1.0197147611488269,1.0127668198209168,-0.004750143370989335,-0.005314785216624096
2024-10-16,0.0005091532267712263,0.9999999999999998,0.290550027606722,0.180998283766911,0.000180998283766911,0.0003281549430043153,1.015387694664904,1.007714759797774,1.0197147611488269,1.0127668198209168,-0.004243408695043138,-0.004988374346659663
2024-10-17,0.002299383740793781,0.9999999999999998,0.2507139377963113,0.08067800752660374,8.067800752660375e-05,0.002218705733267177,1.0177224606206188,1.0099505823128354,1.0197147611488269,1.0127668198209168,-0.0019537821792081633,-0.0027807363481550107
2024-10-18,-0.004080954684615287,0.9999999999999999,0.1735518885449062,0.07716204925140514,7.716204925140515e-05,-0.004158116733866692,1.013569181377311,1.005751089896142,1.0197147611488269,1.0127668198209168,-0.006026763567286486,-0.006927290455679969
2024-10-19,0.0,1.0,0.1810537992145631,0.015966618347214207,1.5966618347214207e-05,-1.5966618347214207e-05,1.013569181377311,1.0057350314523372,1.0197147611488269,1.0127668198209168,-0.006026763567286486,-0.006943146468624373
2024-10-20,0.0,0.9999999999999998,0.3139918483460837,0.15720155253168552,0.0001572015525316855,-0.0001572015525316855,1.013569181377311,1.0055769283439573,1.0197147611488269,1.0127668198209168,-0.006026763567286486,-0.007099256547751898
2024-10-21,0.0004621603853610627,0.9999999999999996,0.0536798257999694,0.38627480837694406,0.0003862748083769441,7.588557698411861e-05,1.0140376129007662,1.0056532371293665,1.0197147611488269,1.0127668198209168,-0.005567388513298299,-0.007023909701947106
2024-10-22,-0.01121091760326055,0.9999999999999996,0.0452749721370997,0.07505748848215804,7.505748848215804e-05,-0.011285975091742707,1.0026693207759287,0.9943034597441941,1.0197147611488269,1.0127668198209168,-0.016715890582670867,-0.018230613123746964
2024-10-23,0.0023969364078924187,1.0,0.1143850820884065,0.1880278780423343,0.00018802787804233432,0.0022089085298500843,1.0050726553759732,0.9964997851376824,1.0197147611488269,1.0127668198209168,-0.014359021101506442,-0.016061974350730313
2024-10-24,-0.00015613576382516025,0.9999999999999998,0.3362756658286402,0.37309213255560386,0.00037309213255560386,-0.0005292278963807641,1.0049157275892264,0.9959724096526501,1.0197147611488269,1.0127668198209168,-0.014512914908604069,-0.016582701802213773
2024-10-25,0.0012003040688805286,0.9999999999999996,0.16158875325645,0.3131413680445279,0.0003131413680445279,0.0008871627008360007,1.0061219320259338,0.9968559992255557,1.0197147611488269,1.0127668198209168,-0.013330030750539623,-0.01571025065589582
2024-10-26,0.0,1.0,0.223572594700817,0.13816241216499975,0.00013816241216499974,-0.00013816241216499974,1.0061219320259338,0.9967182711961216,1.0197147611488269,1.0127668198209168,-0.013330030750539623,-0.01584624250193445
2024-10-27,0.0,0.9999999999999999,0.1969915849791792,0.19561181340804562,0.0001956118134080456,-0.0001956118134080456,1.0061219320259338,0.996523301327636,1.0197147611488269,1.0127668198209168,-0.013330030750539623,-0.016038754603110994
2024-10-28,0.0054598181847886765,1.0,0.4749070865745689,0.3719192966145188,0.00037191929661451877,0.005087898888174158,1.0116151748465236,1.0015935111245005,1.0197147611488269,1.0127668198209168,-0.007942992110046676,-0.011032459276649753
2024-10-29,0.0009793443439134238,1.0,0.7440698169201945,0.32808070338548123,0.0003280807033854812,0.0006512636405279426,1.0126058944462266,1.0022458125608846,1.0197147611488269,1.0127668198209168,-0.006971426690529858,-0.010388380675714237
2024-10-30,-0.006563889043345832,1.0,0.7097275113423709,0.039999999999999994,3.9999999999999996e-05,-0.006603889043345832,1.0059592617104436,0.9956270924205746,1.0197147611488269,1.0127668198209168,-0.013489556062605268,-0.01692366600573758
2024-10-31,-0.004191955823626196,1.0,0.6635194358224294,0.08620807551994147,8.620807551994148e-05,-0.0042781638991461375,1.0017423249249857,0.9913676365367691,1.0197147611488269,1.0127668198209168,-0.017624964263136755,-0.021129427687936686
2024-11-01,0.00015729568296814282,1.0,0.5805909315193281,0.08292850430310138,8.292850430310138e-05,7.436717866504144e-05,1.0018998946681428,0.991441361750918,1.0197147611488269,1.0127668198209168,-0.01747044091095984,-0.021056631845195795
2024-11-02,0.0,1.0,0.6100000000000001,0.050000000000000024,5.000000000000002e-05,-5.000000000000002e-05,1.0018998946681428,0.9913917896828305,1.0197147611488269,1.0127668198209168,-0.01747044091095984,-0.021105579013603437
2024-11-03,0.0,1.0,0.56,0.050000000000000024,5.000000000000002e-05,-5.000000000000002e-05,1.0018998946681428,0.9913422200933464,1.0197147611488269,1.0127668198209168,-0.01747044091095984,-0.021154523734652764
2024-11-04,-0.0016872361271464576,1.0,0.56,0.0,0.0,-0.0016872361271464576,1.0002094529700745,0.9896695916852393,1.0197147611488269,1.0127668198209168,-0.01912820027904416,-0.022806067185101586
2024-11-05,0.0138798754365918,0.9999999999999999,0.3073086914812198,0.5300666381480938,0.0005300666381480939,0.013349808798443706,1.0140922355878008,1.002881491507871,1.0197147611488269,1.0127668198209168,-0.005513821879651548,-0.009760715023023558
2024-11-06,0.0064417404889068365,0.9999999999999999,0.2660033938246189,0.22383083494353917,0.00022383083494353917,0.006217909653963297,1.0206247546012728,1.009117318015699,1.0206247546012728,1.0127668198209168,0.0,-0.0036034966132314494
2024-11-07,0.0028937086713227696,0.9999999999999998,0.2587282768119709,0.07543034289589713,7.543034289589713e-05,0.0028182783284268725,1.023578145303829,1.011961291483903,1.023578145303829,1.0127668198209168,0.0,-0.0007953739412160932
2024-11-08,0.006843067898617103,0.9999999999999999,0.2636681895236746,0.03601541249162916,3.601541249162916e-05,0.006807052486125474,1.0305825600516838,1.0188497651089612,1.0305825600516838,1.0188497651089612,0.0,0.0
2024-11-09,0.0,0.9999999999999998,0.2815901903530782,0.02645577716777177,2.645577716777177e-05,-2.645577716777177e-05,1.0305825600516838,1.018822810646608,1.0305825600516838,1.0188497651089612,0.0,-2.64557771678664e-05
2024-11-10,0.0,0.9999999999999998,0.4476521580222204,0.1763768046512107,0.00017637680465121069,-0.00017637680465121069,1.0305825600516838,1.0186431139347603,1.0305825600516838,1.0188497651089612,0.0,-0.00020282791563375202
2024-11-11,-0.0018614123759477694,1.0,0.9198232880207012,0.47217112999848077,0.0004721711299984808,-0.0023335835059462504,1.0286642209199677,1.0162660251656364,1.0305825600516838,1.0188497651089612,-0.0018614123759477241,-0.0025359381057015185
2024-11-12,0.00046389274562014856,0.9999999999999999,0.7975912490495827,0.12223203897111853,0.00012223203897111855,0.00034166070664903,1.0291414107897314,1.0166132433339379,1.0305825600516838,1.0188497651089612,-0.0013983831260254709,-0.002195143829457624
2024-11-13,-0.005449161448125168,0.9999999999999999,0.5180334356353852,0.2795578134141975,0.0002795578134141975,-0.005728719261539366,1.023533453089387,1.0107893514653148,1.0305825600516838,1.0188497651089612,-0.0068399245587305035,-0.00791128772825933
2024-11-14,-0.001790835177215443,0.9999999999999999,0.485404696480866,0.10216703374691571,0.00010216703374691572,-0.0018930022109623587,1.0217004733765376,1.0088759249881738,1.0305825600516838,1.0188497651089612,-0.008618510558436765,-0.009789313854060455
2024-11-15,0.0019369652725215816,0.9999999999999999,0.8223762882534741,0.34184197133392014,0.00034184197133392015,0.0015951233011876616,1.023679471712387,1.0104852064841296,1.0305825600516838,1.0188497651089612,-0.006698239041567633,-0.008209805715504115
2024-11-16,0.0,1.0,0.7179220690961291,0.14398318016174405,0.00014398318016174406,-0.00014398318016174406,1.023679471712387,1.0103397136105936,1.0305825600516838,1.0188497651089612,-0.006698239041567633,-0.008352606821730446
2024-11-17,0.0,0.9999999999999999,0.6937001314972617,0.02422193759886733,2.422193759886733e-05,-2.422193759886733e-05,1.023679471712387,1.0103152412250969,1.0305825600516838,1.0188497651089612,-0.006698239041567633,-0.008376626443008073
2024-11-18,-0.0005367257113265362,1.0,0.8783561354221353,0.22465600392487353,0.00022465600392487353,-0.0007613817152514097,1.0231300366197618,1.0095460056737882,1.0305825600516838,1.0188497651089612,-0.007231369635779861,-0.009131630348050424
2024-11-19,0.000784727426444508,1.0,0.953670297232959,0.07531416181082376,7.531416181082376e-05,0.0007094132646336842,1.0239329148203165,1.010262191001471,1.0305825600516838,1.0188497651089612,-0.006452316863419294,-0.0084286951831134
2024-11-20,0.002604219467628544,1.0,0.8038702834541804,0.1561297165458195,0.0001561297165458195,0.0024480897510827243,1.0265994608506372,1.0127354035171683,1.0305825600516838,1.0188497651089612,-0.003864900644977687,-0.006001239634323308
2024-11-21,-0.00015035442976688002,1.0,0.92,0.15612971654581956,0.00015612971654581955,-0.0003064841463126996,1.026445107074102,1.0124250161715806,1.0305825600516838,1.0188497651089612,-0.004014673969812033,-0.0063058844958299165
2024-11-22,0.0014274246894298744,0.9999999999999999,0.5959074137645609,0.3240925862354391,0.0003240925862354391,0.0011033321031944353,1.0279102801622841,1.013542057194,1.0305825600516838,1.0188497651089612,-0.0025929799251266372,-0.005209509877438734
2024-11-23,0.0,1.0,0.6393614329002735,0.058008807398600135,5.800880739860014e-05,-5.800880739860014e-05,1.0279102801622841,1.0134832628280137,1.0305825600516838,1.0188497651089612,-0.0025929799251266372,-0.005267216487382265
2024-11-24,0.0,1.0,0.5180193098512006,0.1213421230490728,0.0001213421230490728,-0.0001213421230490728,1.0279102801622841,1.0133602846172274,1.0305825600516838,1.0188497651089612,-0.0025929799251266372,-0.005387919475200342
2024-11-25,0.0004369221260737972,1.0,0.3968120489092461,0.1212072609419545,0.0001212072609419545,0.0003157148651318427,1.0283593969073057,1.0136802175228152,1.0305825600516838,1.0188497651089612,-0.002157190729354719,-0.005073905656338917
2024-11-26,0.003906960278396033,0.9999999999999998,0.2495787921432501,0.1472332567659959,0.00014723325676599592,0.003759727021630037,1.032377156222938,1.0174913784279276,1.032377156222938,1.0188497651089612,0.0,-0.0013332551349102273
2024-11-27,0.002816498445029789,1.0,0.5632107982506631,0.313632006107413,0.000313632006107413,0.0025028664389223757,1.0352848448781242,1.0200380234508877,1.0352848448781242,1.0200380234508877,0.0,0.0
2024-11-28,0.0,1.0,0.5700000000000001,0.006789201749336924,6.789201749336924e-06,-6.789201749336924e-06,1.0352848448781242,1.0200310982069545,1.0352848448781242,1.0200380234508877,0.0,-6.789201749346496e-06
2024-11-29,-0.0021140465728030026,1.0,0.4469060805795988,0.12309391942040124,0.00012309391942040123,-0.002237140492223404,1.0330962044999348,1.0177491453338285,1.0352848448781242,1.0200380234508877,-0.002114046572803008,-0.0022439145055745957
2024-11-30,0.0,1.0,0.5247793861478962,0.07787330556829736,7.787330556829735e-05,-7.787330556829735e-05,1.0330962044999348,1.017669889843642,1.0352848448781242,1.0200380234508877,-0.002114046572803008,-0.0023216130701030346
2024-12-01,0.0,1.0,0.4855552165511798,0.05270707106369342,5.270707106369342e-05,-5.270707106369342e-05,1.0330962044999348,1.0176162514444387,1.0352848448781242,1.0200380234508877,-0.002114046572803008,-0.00237419777574166
2024-12-02,-0.0015623717066735308,0.9999999999999998,0.1555542358931986,0.33202063721824715,0.00033202063721824717,-0.0018943923438917779,1.0314821242197523,1.0156884870086824,1.0352848448781242,1.0200380234508877,-0.003673115352924583,-0.004264092457544222
2024-12-03,0.009653993393316546,1.0,0.1586603870950634,0.03000563633782647,3.000563633782647e-05,0.00962398775697872,1.0414400458322939,1.0254634605725583,1.0414400458322939,1.0254634605725583,0.0,0.0
2024-12-04,-0.0035543314702825477,0.9999999999999999,0.2677677952975269,0.15207636802753222,0.0001520763680275322,-0.00370640783831008,1.0377384227029798,1.0216626747643915,1.0414400458322939,1.0254634605725583,-0.0035543314702823903,-0.0037064078383101107
2024-12-05,0.005784182289924626,0.9999999999999998,0.1518114662516029,0.3949212153054867,0.0003949212153054867,0.005389261074619139,1.0437408909091528,1.0271686816488905,1.0437408909091528,1.0271686816488905,0.0,0.0
2024-12-06,-0.009052502689371567,0.9999999999999999,0.1154466407502048,0.04090254146145135,4.090254146145135e-05,-0.009093405230833018,1.0342924236871907,1.0178282205862366,1.0437408909091528,1.0271686816488905,-0.009052502689371522,-0.00909340523083313
2024-12-07,0.0,0.9999999999999999,0.1169742176605763,0.01223066579878078,1.223066579878078e-05,-1.223066579878078e-05,1.0342924236871907,1.01781577186943,1.0437408909091528,1.0271686816488905,-0.009052502689371522,-0.009105524678231447
2024-12-08,0.0,0.9999999999999998,0.0969865004878134,0.04403775994485584,4.403775994485584e-05,-4.403775994485584e-05,1.0342924236871907,1.0177709495428005,1.0437408909091528,1.0271686816488905,-0.009052502689371522,-0.009149161451266319
2024-12-09,-0.0036699701424647026,0.9999999999999996,0.0528805596158793,0.1025003210017312,0.0001025003210017312,-0.0037724704634664336,1.0304966013736812,1.0139314386970761,1.0437408909091528,1.0271686816488905,-0.012689250417251663,-0.012887116973392287
2024-12-10,0.00938789955821357,0.9999999999999997,0.0443370084365684,0.03651992753342702,3.651992753342702e-05,0.009351379630680143,1.0401707999624576,1.023413096499814,1.0437408909091528,1.0271686816488905,-0.003420476267424366,-0.0036562496658754107
2024-12-11,-0.004563620297060467,0.9999999999999997,0.1990194470139756,0.19012515937948418,0.0001901251593794842,-0.004753745456439952,1.0354238553873394,1.0185480511422669,1.0437408909091528,1.0271686816488905,-0.00796848680956519,-0.008392614242078711
2024-12-12,0.0030177769855856233,1.0,0.2832572673342238,0.11411997902191795,0.00011411997902191795,0.0029036570065637053,1.0385485336684537,1.0215055653274878,1.0437408909091528,1.0271686816488905,-0.004974756940083425,-0.005513326508662431
2024-12-13,0.007012995261013464,0.9999999999999999,0.3130882284202902,0.04988755459701856,4.988755459701856e-05,0.006963107706416445,1.045831869613403,1.028618418601567,1.045831869613403,1.028618418601567,0.0,0.0
2024-12-14,0.0,1.0,0.3148438055657507,0.013748406026512729,1.374840602651273e-05,-1.374840602651273e-05,1.045831869613403,1.0286042767379018,1.045831869613403,1.028618418601567,0.0,-1.3748406026414806e-05
2024-12-15,0.0,1.0,0.4265393663183561,0.11169556075260535,0.00011169556075260535,-0.00011169556075260535,1.045831869613403,1.028489386206419,1.045831869613403,1.028618418601567,0.0,-0.00012544243114309683
2024-12-16,-0.0025097994871219166,1.0,0.5700000000000001,0.14346063368164397,0.00014346063368164398,-0.0026532601208035605,1.0432070413234316,1.0257605363333278,1.045831869613403,1.028618418601567,-0.002509799487121933,-0.0027783697205466806
2024-12-17,-0.014925351417107087,1.0,0.6100000000000001,0.04000000000000002,4.0000000000000024e-05,-0.014965351417107087,1.0276368096308788,1.0104096694372993,1.045831869613403,1.028618418601567,-0.017397691264897208,-0.017702141858419118
2024-12-18,-0.006390297935167411,1.0,0.95,0.3899999999999999,0.0003899999999999999,-0.006780297935167411,1.0210699042481926,1.0035587908419403,1.045831869613403,1.028618418601567,-0.023676812769497846,-0.024362413997695898
2024-12-19,-0.011892900593487086,1.0,0.95,0.0,0.0,-0.011892900593487086,1.0089264213779674,0.991623565902737,1.045831869613403,1.028618418601567,-0.03528812738234677,-0.03596557482329099
2024-12-20,-0.00494335400102946,1.0,0.8139732550523923,0.1360267449476077,0.0001360267449476077,-0.005079380745977068,1.0039389409161044,0.9865867322548336,1.045831869613403,1.028618418601567,-0.04005703967769181,-0.04086227272099263
2024-12-21,0.0,1.0,0.607845499752571,0.2061277552998213,0.00020612775529982132,-0.00020612775529982132,1.0039389409161044,0.9863833693463053,1.045831869613403,1.028618418601567,-0.04005703967769181,-0.04105997762774005
2024-12-22,0.0,1.0,0.6000000000000001,0.007845499752570928,7.845499752570929e-06,-7.845499752570929e-06,1.0039389409161044,0.9863756306758252,1.045831869613403,1.028618418601567,-0.04005703967769181,-0.04106750099144818
2024-12-23,0.005044901549496252,1.0,0.4999551515277554,0.35,0.00035,0.004694901549496253,1.0090037140347317,0.9910065671526704,1.045831869613403,1.028618418601567,-0.03521422194973378,-0.03656540731599078
2024-12-24,-0.0008348841668114503,0.9999999999999999,0.464647785163596,0.1679924453578875,0.0001679924453578875,-0.0010028766121693378,1.00816131280963,0.9900127098439668,1.045831869613403,1.028618418601567,-0.0360197063201928,-0.03753161333634836
2024-12-25,0.0,0.9999999999999999,0.3958397452105233,0.07840606272565481,7.840606272565481e-05,-7.840606272565481e-05,1.00816131280963,0.9899350868453396,1.045831869613403,1.028618418601567,-0.0360197063201928,-0.03760707669304464
2024-12-26,-0.007635082755000804,0.9999999999999998,0.357901845957341,0.07200345824461424,7.200345824461425e-05,-0.007707086213245418,1.0004639177559382,0.9823055717855059,1.045831869613403,1.028618418601567,-0.043379775636628204,-0.04502432192398864
2024-12-27,-0.006322841583982972,0.9999999999999999,0.4606830085534122,0.12690463203207436,0.00012690463203207436,-0.006449746216015046,0.9941381428934765,0.9759699501409119,1.045831869613403,1.028618418601567,-0.04942833377131206,-0.051183672690045756
2024-12-28,0.0,1.0,0.4051090171150471,0.05557399143836516,5.557399143836516e-05,-5.557399143836516e-05,0.9941381428934765,0.9759157115952587,1.045831869613403,1.028618418601567,-0.04942833377131206,-0.0512364022004963
2024-12-29,0.0,1.0,0.5180148265553935,0.14705149692726108,0.00014705149692726107,-0.00014705149692726107,0.9941381428934765,0.9757722017289937,1.045831869613403,1.028618418601567,-0.04942833377131206,-0.05137591930778285
2024-12-30,-0.00014367597171467502,1.0,0.95,0.44783948595769185,0.00044783948595769184,-0.0005915154576723668,0.9939953091297776,0.975195017388504,1.045831869613403,1.028618418601567,-0.04956490807914182,-0.0519370451150325
2024-12-31,0.001671469484016585,1.0,0.95,0.0,0.0,0.001671469484016585,0.9956567419562437,0.9768250261010338,1.045831869613403,1.028618418601567,-0.04797628482645766,-0.050352386817015815
2025-01-01,0.0,0.9999999999999999,0.7945527440546809,0.15544725594531902,0.00015544725594531902,-0.00015544725594531902,0.9956567419562437,0.9766731813311877,1.045831869613403,1.028618418601567,-0.04797628482645766,-0.05050000693260004
2025-01-02,-0.007771937453394511,1.0,0.6000000000000001,0.1945527440546809,0.0001945527440546809,-0.007966490197449192,0.9879185600327092,0.9688925240060013,1.045831869613403,1.028618418601567,-0.05537535359493473,-0.05806418931984958
2025-01-03,-0.00071021142164084,1.0,0.6000000000000001,0.0,0.0,-0.00071021142164084,0.987216928987723,0.9682044054691098,1.045831869613403,1.028618418601567,-0.05604623680797505,-0.05873316289104724
2025-01-04,0.0,1.0,0.6500000000000001,0.050000000000000024,5.000000000000002e-05,-5.000000000000002e-05,0.987216928987723,0.9681559952488363,1.045831869613403,1.028618418601567,-0.05604623680797505,-0.05878022623290269
2025-01-05,0.0,1.0,0.65,5.551115123125783e-17,5.551115123125783e-20,-5.551115123125783e-20,0.987216928987723,0.9681559952488363,1.045831869613403,1.028618418601567,-0.05604623680797505,-0.05878022623290269
2025-01-06,0.0019717023158924,1.0,0.65,0.0,0.0,0.0019717023158924,0.9891634268928964,0.9700649106668137,1.045831869613403,1.028618418601567,-0.05418504098699384,-0.05692442102520223
2025-01-07,0.0013549129061386726,0.9999999999999999,0.1098858226710506,0.8165471459814296,0.0008165471459814297,0.0005383657601572429,0.990503657186274,0.9705871603998466,1.045831869613403,1.028618418601567,-0.0529035440922081,-0.05641670142424182
2025-01-08,-0.009276344949899283,1.0,0.1917325349424631,0.14080192988555476,0.00014080192988555476,-0.009417146879784838,0.9813154035880773,0.961446998550728,1.045831869613403,1.028618418601567,-0.06168913751803573,-0.06530256394024159
2025-01-09,0.0,0.9999999999999998,0.0512780306413419,0.21927697845727634,0.00021927697845727635,-0.00021927697845727635,0.9813154035880773,0.961236175357939,1.045831869613403,1.028618418601567,-0.06168913751803573,-0.06550752156979245
2025-01-10,-0.004378539167909235,1.0,0.6,0.8375547945582963,0.0008375547945582963,-0.005216093962467532,0.9770186756573943,0.956222277147149,1.045831869613403,1.028618418601567,-0.06579756838108775,-0.07038192214450367
2025-01-11,0.0,1.0,0.6,0.0,0.0,0.0,0.9770186756573943,0.956222277147149,1.045831869613403,1.028618418601567,-0.06579756838108775,-0.07038192214450367
2025-01-12,0.0,1.0,0.6,0.0,0.0,0.0,0.9770186756573943,0.956222277147149,1.045831869613403,1.028618418601567,-0.06579756838108775,-0.07038192214450367
