date,SPY,QQQ,DIA,TLT,GLD,VIX,BTC-USD,ETH-USD
2017-06-07,211.28652954101562,134.99058532714844,178.46864318847656,97.2157974243164,122.44999694824219,10.390000343322754,2732.159912109375,
2017-06-08,211.3905792236328,135.13174438476562,178.58653259277344,96.95893859863281,121.6500015258789,10.15999984741211,2805.6201171875,
2017-06-09,211.06979370117188,131.75270080566406,179.26942443847656,96.81110382080078,120.54000091552734,10.699999809265137,2823.81005859375,
2017-06-10,211.06979370117188,131.75270080566406,179.26942443847656,96.81110382080078,120.54000091552734,10.699999809265137,2947.7099609375,
2017-06-11,211.06979370117188,131.75270080566406,179.26942443847656,96.81110382080078,120.54000091552734,10.699999809265137,2958.110107421875,
2017-06-12,211.02639770507812,131.04685974121094,179.0418243408203,96.77997589111328,120.36000061035156,11.460000038146973,2659.6298828125,
2017-06-13,212.05828857421875,132.11045837402344,179.85946655273438,96.79554748535156,120.4800033569336,10.420000076293945,2717.02001953125,
2017-06-14,211.78945922851562,131.53627014160156,180.25563049316406,98.28973388671875,119.81999969482422,10.640000343322754,2506.3701171875,
2017-06-15,211.38189697265625,130.95272827148438,180.12921142578125,98.13407897949219,119.31999969482422,10.899999618530273,2464.580078125,
2017-06-16,211.42808532714844,130.3845672607422,180.35211181640625,98.32862091064453,119.33999633789062,10.380000114440918,2518.56005859375,
2017-06-17,211.42808532714844,130.3845672607422,180.35211181640625,98.32862091064453,119.33999633789062,10.380000114440918,2655.8798828125,
2017-06-18,211.42808532714844,130.3845672607422,180.35211181640625,98.32862091064453,119.33999633789062,10.380000114440918,2548.2900390625,
2017-06-19,213.188232421875,132.56471252441406,181.50067138671875,98.18856811523438,118.43000030517578,10.369999885559082,2589.60009765625,
2017-06-20,211.75048828125,131.5265655517578,181.0614776611328,99.06797790527344,118.18000030517578,10.859999656677246,2721.7900390625,
2017-06-21,211.69822692871094,132.82901000976562,180.6308135986328,99.27031707763672,118.5199966430664,10.75,2689.10009765625,
2017-06-22,211.6023712158203,132.7912139892578,180.4957733154297,99.48816680908203,118.91999816894531,10.479999542236328,2705.409912109375,
2017-06-23,211.85508728027344,133.3008575439453,180.50421142578125,99.44151306152344,119.43000030517578,10.020000457763672,2744.909912109375,
2017-06-24,211.85508728027344,133.3008575439453,180.50421142578125,99.44151306152344,119.43000030517578,10.020000457763672,2608.719970703125,
2017-06-25,211.85508728027344,133.3008575439453,180.50421142578125,99.44151306152344,119.43000030517578,10.020000457763672,2589.409912109375,
2017-06-26,211.99444580078125,132.67800903320312,180.61399841308594,99.8150634765625,118.36000061035156,9.899999618530273,2478.449951171875,
2017-06-27,210.28663635253906,130.27125549316406,179.82008361816406,98.74885559082031,118.80999755859375,11.0600004196167,2552.449951171875,
2017-06-28,212.16871643066406,132.1494598388672,180.9263916015625,98.42204284667969,118.9000015258789,10.029999732971191,2574.7900390625,
2017-06-29,210.30404663085938,129.8560333251953,179.54989624023438,97.59710693359375,118.31999969482422,11.4399995803833,2539.320068359375,
2017-06-30,210.6961669921875,129.90322875976562,180.08193969726562,97.3714370727539,118.0199966430664,11.180000305175781,2480.840087890625,
2017-07-01,210.6961669921875,129.90322875976562,180.08193969726562,97.3714370727539,118.0199966430664,11.180000305175781,2434.550048828125,
2017-07-02,210.6961669921875,129.90322875976562,180.08193969726562,97.3714370727539,118.0199966430664,11.180000305175781,2506.469970703125,
2017-07-03,211.05340576171875,128.5347137451172,181.1375732421875,97.05792999267578,116.08999633789062,11.220000267028809,2564.06005859375,
2017-07-04,211.05340576171875,128.5347137451172,181.1375732421875,97.05792999267578,116.08999633789062,11.220000267028809,2601.639892578125,
2017-07-05,211.54136657714844,129.79940795898438,181.21351623535156,97.08133697509766,116.5199966430664,11.069999694824219,2601.989990234375,
2017-07-06,209.60696411132812,128.6291046142578,179.99742126464844,96.27808380126953,116.47000122070312,12.539999961853027,2608.56005859375,
2017-07-07,210.96624755859375,130.0164794921875,180.76602172851562,95.70104217529297,115.27999877929688,11.1899995803833,2518.659912109375,
2017-07-08,210.96624755859375,130.0164794921875,180.76602172851562,95.70104217529297,115.27999877929688,11.1899995803833,2571.340087890625,
2017-07-09,210.96624755859375,130.0164794921875,180.76602172851562,95.70104217529297,115.27999877929688,11.1899995803833,2518.43994140625,
2017-07-10,211.19288635253906,130.8658905029297,180.71527099609375,95.84139251708984,115.47000122070312,11.109999656677246,2372.56005859375,
2017-07-11,211.03598022460938,131.23402404785156,180.7069091796875,96.0051498413086,115.62000274658203,10.890000343322754,2337.7900390625,
2017-07-12,212.6219024658203,132.7912139892578,181.76243591308594,96.66803741455078,116.02999877929688,10.300000190734863,2398.840087890625,
2017-07-13,212.97915649414062,133.08380126953125,181.95668029785156,96.05977630615234,115.81999969482422,9.899999618530273,2357.89990234375,
2017-07-14,213.97247314453125,134.13140869140625,182.6322784423828,96.17671966552734,116.7699966430664,9.510000228881836,2233.340087890625,
2017-07-15,213.97247314453125,134.13140869140625,182.6322784423828,96.17671966552734,116.7699966430664,9.510000228881836,1998.8599853515625,
2017-07-16,213.97247314453125,134.13140869140625,182.6322784423828,96.17671966552734,116.7699966430664,9.510000228881836,1929.8199462890625,
2017-07-17,213.9463653564453,134.19747924804688,182.5984649658203,96.44188690185547,117.29000091552734,9.819999694824219,2228.409912109375,
2017-07-18,214.0596160888672,135.09413146972656,182.15933227539062,97.28414916992188,118.11000061035156,9.890000343322754,2318.8798828125,
2017-07-19,215.21853637695312,135.8868408203125,182.68309020996094,97.32305145263672,118.08000183105469,9.789999961853027,2273.429931640625,
2017-07-20,215.31446838378906,136.06617736816406,182.57315063476562,97.60382843017578,118.23999786376953,9.579999923706055,2817.60009765625,
2017-07-21,215.1226806640625,136.009521484375,182.2147979736328,98.01716613769531,119.26000213623047,9.359999656677246,2667.760009765625,
2017-07-22,215.1226806640625,136.009521484375,182.2147979736328,98.01716613769531,119.26000213623047,9.359999656677246,2810.1201171875,
2017-07-23,215.1226806640625,136.009521484375,182.2147979736328,98.01716613769531,119.26000213623047,9.359999656677246,2730.39990234375,
2017-07-24,215.07040405273438,136.63243103027344,181.84278869628906,97.635009765625,119.30999755859375,9.430000305175781,2754.860107421875,
2017-07-25,215.5932159423828,136.2832489013672,182.4937286376953,96.36392211914062,118.91999816894531,9.430000305175781,2576.47998046875,
2017-07-26,215.60194396972656,136.72686767578125,183.29684448242188,96.51986694335938,119.87999725341797,9.600000381469727,2529.449951171875,
2017-07-27,215.40151977539062,135.86801147460938,184.0662841796875,96.04418182373047,119.79000091552734,10.109999656677246,2671.780029296875,
2017-07-28,215.1488800048828,135.7547149658203,184.31983947753906,96.6134262084961,120.69000244140625,10.289999961853027,2809.010009765625,
2017-07-29,215.1488800048828,135.7547149658203,184.31983947753906,96.6134262084961,120.69000244140625,10.289999961853027,2726.449951171875,
2017-07-30,215.1488800048828,135.7547149658203,184.31983947753906,96.6134262084961,120.69000244140625,10.289999961853027,2757.179931640625,
2017-07-31,215.02688598632812,135.17901611328125,184.89476013183594,96.73042297363281,120.75,10.260000228881836,2875.340087890625,
2017-08-01,215.506103515625,135.49044799804688,185.4612274169922,97.4095687866211,120.6500015258789,10.09000015258789,2718.260009765625,
2017-08-02,215.61070251464844,135.8585662841797,185.90081787109375,97.46426391601562,120.4000015258789,10.279999732971191,2710.669921875,
2017-08-03,215.19241333007812,135.3300323486328,186.04452514648438,98.4724349975586,120.58999633789062,10.4399995803833,2804.72998046875,
2017-08-04,215.58448791503906,135.5753936767578,186.47573852539062,97.6362075805664,119.6500015258789,10.029999732971191,2895.889892578125,
2017-08-05,215.58448791503906,135.5753936767578,186.47573852539062,97.6362075805664,119.6500015258789,10.029999732971191,3252.909912109375,
2017-08-06,215.58448791503906,135.5753936767578,186.47573852539062,97.6362075805664,119.6500015258789,10.029999732971191,3213.93994140625,
2017-08-07,215.9853515625,136.43429565429688,186.71241760253906,97.74557495117188,119.51000213623047,9.930000305175781,3378.93994140625,
2017-08-08,215.45382690429688,136.1982879638672,186.57713317871094,97.39392852783203,119.86000061035156,10.960000038146973,3419.93994140625,
2017-08-09,215.44515991210938,136.0189971923828,186.41650390625,97.92539978027344,121.30999755859375,11.109999656677246,3342.469970703125,
2017-08-10,212.4040069580078,133.1027374267578,184.81021118164062,98.76160430908203,122.20999908447266,16.040000915527344,3381.280029296875,
2017-08-11,212.71775817871094,134.11253356933594,184.89476013183594,98.80847930908203,122.79000091552734,15.510000228881836,3650.6201171875,
2017-08-12,212.71775817871094,134.11253356933594,184.89476013183594,98.80847930908203,122.79000091552734,15.510000228881836,3884.7099609375,
2017-08-13,212.71775817871094,134.11253356933594,184.89476013183594,98.80847930908203,122.79000091552734,15.510000228881836,4073.260009765625,
2017-08-14,214.826416015625,135.8396759033203,185.96841430664062,98.30052947998047,121.91999816894531,12.329999923706055,4325.1298828125,
2017-08-15,214.80023193359375,135.93402099609375,186.1291046142578,97.88632202148438,120.9800033569336,12.039999961853027,4181.93017578125,
2017-08-16,215.17498779296875,136.1699676513672,186.3911590576172,98.24578094482422,121.87000274658203,11.739999771118164,4376.6298828125,
2017-08-17,211.8201904296875,133.38580322265625,184.14231872558594,98.98045349121094,122.48999786376953,15.550000190734863,4331.68994140625,
2017-08-18,211.4890899658203,133.29139709472656,183.505859375,98.95697784423828,122.30000305175781,14.260000228881836,4160.6201171875,
2017-08-19,211.4890899658203,133.29139709472656,183.505859375,98.95697784423828,122.30000305175781,14.260000228881836,4193.7001953125,
2017-08-20,211.4890899658203,133.29139709472656,183.505859375,98.95697784423828,122.30000305175781,14.260000228881836,4087.659912109375,
2017-08-21,211.65464782714844,133.12152099609375,183.683837890625,99.19923400878906,122.76000213623047,13.1899995803833,4001.739990234375,
2017-08-22,213.86793518066406,135.15069580078125,185.33641052246094,98.81631469726562,122.20999908447266,11.350000381469727,4100.52001953125,
2017-08-23,213.10116577148438,134.6693572998047,184.68385314941406,99.48839569091797,122.66999816894531,12.25,4151.52001953125,
2017-08-24,212.60446166992188,134.27296447753906,184.46359252929688,99.12108612060547,122.29000091552734,12.229999542236328,4334.68017578125,
2017-08-25,213.10116577148438,133.98985290527344,184.78549194335938,99.50404357910156,122.73999786376953,11.279999732971191,4371.60009765625,
2017-08-26,213.10116577148438,133.98985290527344,184.78549194335938,99.50404357910156,122.73999786376953,11.279999732971191,4352.39990234375,
2017-08-27,213.10116577148438,133.98985290527344,184.78549194335938,99.50404357910156,122.73999786376953,11.279999732971191,4382.8798828125,
2017-08-28,213.10987854003906,134.40512084960938,184.70086669921875,99.44155883789062,124.69000244140625,11.319999694824219,4382.66015625,
2017-08-29,213.35382080078125,134.93360900878906,185.25167846679688,99.7619400024414,124.41999816894531,11.699999809265137,4579.02001953125,
2017-08-30,214.3646240234375,136.51918029785156,185.5397491455078,99.7306900024414,124.36000061035156,11.220000267028809,4565.2998046875,
2017-08-31,215.65423583984375,137.9821014404297,186.03990173339844,100.02766418457031,125.81999969482422,10.59000015258789,4703.39013671875,
2017-09-01,215.95921325683594,137.79331970214844,186.3788299560547,99.26254272460938,126.05999755859375,10.130000114440918,4892.009765625,
2017-09-02,215.95921325683594,137.79331970214844,186.3788299560547,99.26254272460938,126.05999755859375,10.130000114440918,4578.77001953125,
2017-09-03,215.95921325683594,137.79331970214844,186.3788299560547,99.26254272460938,126.05999755859375,10.130000114440918,4582.9599609375,
2017-09-04,215.95921325683594,137.79331970214844,186.3788299560547,99.26254272460938,126.05999755859375,10.130000114440918,4236.31005859375,
2017-09-05,214.4081268310547,136.55694580078125,184.47201538085938,100.83662414550781,127.45999908447266,12.229999542236328,4376.52978515625,
