Date,rolling_avg_abs_corr,rolling_max_abs_corr,rolling_corr_dispersion,high_corr_edge_ratio,avg_corr_spike_flag,max_corr_spike_flag,network_stress_flag,diversification_collapse_score,collapse_label,instability_cluster_score,calibrated_most_likely_state,calibrated_regime_confidence,calibrated_state_0_probability,calibrated_state_1_probability,calibrated_state_2_probability
2025-03-28,0.48612483873088347,0.9677652382465254,0.3172945819448683,0.2857142857142857,0,0,0,0.0,normal_diversification,0.0,2,0.2531025938763039,0.1505664812699776,0.1505664812699776,0.6988670374600446
2025-03-31,0.551946479250594,0.9704744866184095,0.29241083386195027,0.2857142857142857,1,0,0,0.4,partial_breakdown,0.08,2,0.2239432826536872,0.1465460071039895,0.1771808250795832,0.6762731678164272
2025-04-01,0.5208041682475039,0.9617274530917387,0.30235563201633014,0.35714285714285715,0,0,1,0.3,partial_breakdown,0.13999999999999999,2,0.1668831941294912,0.1374112972553504,0.2453396810409399,0.6172490217037095
2025-04-02,0.5223264163499365,0.9751567822025065,0.31283431541639045,0.35714285714285715,0,0,1,0.3,partial_breakdown,0.2,2,0.1105626805283215,0.1282371087268461,0.3695452488118207,0.5022176424613333
2025-04-03,0.4862806441532719,0.9745055408381479,0.30664930577031174,0.25,0,0,0,0.0,normal_diversification,0.2,2,0.1142588622958511,0.1323465405178212,0.3430198626272022,0.5246335968549766
2025-04-04,0.443944460575261,0.9782336172679985,0.31114769694787187,0.25,0,0,0,0.0,normal_diversification,0.2,2,0.1389826900938107,0.1414812503504054,0.2748610066497905,0.5836577429998041
2025-04-07,0.48540507761629653,0.9838824147232212,0.30088618370279835,0.25,0,1,0,0.3,partial_breakdown,0.18,2,0.2531028718826328,0.1505663817879007,0.1505663817879007,0.6988672364241985
2025-04-08,0.4297970800232503,0.9841477446096356,0.31778800822097353,0.25,0,1,0,0.3,partial_breakdown,0.18,2,0.2531028718826328,0.1505663817879007,0.1505663817879007,0.6988672364241985
2025-04-09,0.4385728659670612,0.9867509775037738,0.31317145976729405,0.25,0,1,0,0.3,partial_breakdown,0.18,2,0.0964457248946214,0.3333333333333333,0.1505663817879007,0.5161002848787659
2025-04-10,0.551616011339628,0.9953679826973028,0.31068898429498326,0.25,1,1,0,0.7,severe_collapse,0.31999999999999995,0,0.0964457248946215,0.5161002848787659,0.1505663817879007,0.3333333333333333
2025-04-11,0.5415608888268577,0.9949682841473556,0.31705990031061043,0.2857142857142857,1,1,0,0.7,severe_collapse,0.45999999999999996,0,0.2531028718826328,0.6988672364241985,0.1505663817879007,0.1505663817879007
2025-04-14,0.555646435711432,0.9948728389974312,0.30362740317438003,0.2857142857142857,1,1,0,0.7,severe_collapse,0.5399999999999999,0,0.2531028718826328,0.6988672364241985,0.1505663817879007,0.1505663817879007
2025-04-15,0.547759031569758,0.9946337748429117,0.30286549971322757,0.2857142857142857,1,1,0,0.7,severe_collapse,0.6199999999999999,0,0.2531028718826328,0.6988672364241985,0.1505663817879007,0.1505663817879007
2025-04-16,0.5491776062497467,0.9948539832642319,0.3019513186561315,0.2857142857142857,1,1,0,0.7,severe_collapse,0.7,0,0.2531028718826328,0.6988672364241985,0.1505663817879007,0.1505663817879007
2025-04-17,0.5276540628586838,0.9943199013625891,0.3102157383312749,0.32142857142857145,1,1,1,1.0,severe_collapse,0.76,0,0.2531028718826328,0.6988672364241985,0.1505663817879007,0.1505663817879007
2025-04-21,0.5289122095077959,0.9942499545298472,0.3110422214178369,0.32142857142857145,1,1,1,1.0,severe_collapse,0.82,0,0.2531028718826328,0.6988672364241985,0.1505663817879007,0.1505663817879007
2025-04-22,0.5124390167566528,0.9944343189369985,0.31242199879534227,0.32142857142857145,0,1,1,0.6,partial_breakdown,0.8,0,0.2531028718826328,0.6988672364241985,0.1505663817879007,0.1505663817879007
2025-04-23,0.5088887832826059,0.994447048345506,0.3182024866388577,0.25,0,1,0,0.3,partial_breakdown,0.72,0,0.2531028718826328,0.6988672364241985,0.1505663817879007,0.1505663817879007
2025-04-24,0.5033618684346389,0.9941753574021294,0.32026635734191133,0.32142857142857145,0,1,1,0.6,partial_breakdown,0.7,0,0.2531028718826328,0.6988672364241985,0.1505663817879007,0.1505663817879007
2025-04-25,0.5006914676560291,0.9944604868723221,0.3159990423820036,0.25,0,1,0,0.3,partial_breakdown,0.5599999999999999,0,0.2531028718826328,0.6988672364241985,0.1505663817879007,0.1505663817879007
2025-04-28,0.49965413724517227,0.9945734872133397,0.3157978902771318,0.25,0,1,0,0.3,partial_breakdown,0.42000000000000004,0,0.2531028718826328,0.6988672364241985,0.1505663817879007,0.1505663817879007
2025-04-29,0.510477587327037,0.9948068356783099,0.3046459190053358,0.25,0,1,0,0.3,partial_breakdown,0.36,0,0.0964457248946215,0.5161002848787659,0.1505663817879007,0.3333333333333333
2025-04-30,0.509718099589049,0.9961234799814929,0.3031386531510165,0.25,0,1,0,0.3,partial_breakdown,0.36,0,3.796121972321487e-09,0.3333548594831922,0.3332902810336155,0.3333548594831922
2025-05-01,0.5078662848523949,0.9963266155286874,0.3056101998632881,0.25,0,1,0,0.3,partial_breakdown,0.3,1,0.0964129424356314,0.1505879624183371,0.5160571236178932,0.3333549139637697
2025-05-02,0.5170347192672731,0.9960527979699287,0.3134123609138298,0.32142857142857145,0,1,1,0.6,partial_breakdown,0.36,1,0.2530425677165775,0.1505879625290272,0.6988240749419454,0.1505879625290272
2025-05-05,0.5287388874250081,0.9953946990859084,0.31493803583265184,0.35714285714285715,1,1,1,1.0,severe_collapse,0.5,1,0.2531028716245861,0.1505663818802404,0.6988672362395191,0.1505663818802404
2025-05-06,0.5705709828215103,0.9944541675407061,0.3434775428052571,0.5,1,1,1,1.0,severe_collapse,0.6399999999999999,1,0.2531028716831033,0.1505663818593005,0.6988672362813989,0.1505663818593005
2025-05-07,0.5865035124878852,0.9948293983441385,0.32267595012816896,0.4642857142857143,1,1,1,1.0,severe_collapse,0.78,1,0.2531028717699061,0.1505663818282389,0.698867236343522,0.1505663818282389
2025-05-08,0.5764371040641131,0.9946390615751104,0.32255464005848317,0.5,1,1,1,1.0,severe_collapse,0.9199999999999999,1,0.2531028718800178,0.1505663817888365,0.698867236422327,0.1505663817888365
2025-05-09,0.5622699436389654,0.9839574019871707,0.23617000441893163,0.25,1,1,0,0.7,severe_collapse,0.9400000000000001,1,0.2531028718810303,0.1505663817884741,0.6988672364230517,0.1505663817884741
2025-05-12,0.4593178480923788,0.9799357981847296,0.26160241438024007,0.25,0,0,0,0.0,normal_diversification,0.74,1,0.25310287188241,0.1505663817879804,0.698867236424039,0.1505663817879804
2025-05-13,0.413249315610286,0.9844288767969879,0.3328745056699958,0.35714285714285715,0,1,1,0.6,partial_breakdown,0.6599999999999999,1,0.2531028718825436,0.1505663817879326,0.6988672364241347,0.1505663817879326
2025-05-14,0.4141472207126401,0.9831750248732393,0.3402478314252336,0.35714285714285715,0,0,1,0.3,partial_breakdown,0.52,1,0.2531028718825439,0.1505663817879325,0.6988672364241348,0.1505663817879325
2025-05-15,0.3995820183298853,0.9830836843521878,0.3418086652185713,0.2857142857142857,0,0,0,0.0,normal_diversification,0.31999999999999995,1,0.2531028718825855,0.1505663817879176,0.6988672364241647,0.1505663817879176
2025-05-16,0.39371963180744035,0.9765847211974897,0.3258448191438948,0.25,0,0,0,0.0,normal_diversification,0.18,1,0.2531028718825858,0.1505663817879176,0.6988672364241649,0.1505663817879176
2025-05-19,0.4045873258890748,0.9752745862435696,0.3411236457807775,0.25,0,0,0,0.0,normal_diversification,0.18,1,0.2531028718826211,0.1505663817879049,0.6988672364241901,0.1505663817879049
2025-05-20,0.3661822150121453,0.9665940984595353,0.3250055032087936,0.25,0,0,0,0.0,normal_diversification,0.06,1,0.2531028718826283,0.1505663817879023,0.6988672364241953,0.1505663817879023
2025-05-21,0.3615741030979134,0.9707633772483397,0.3285608404451662,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826182,0.1505663817879059,0.6988672364241881,0.150566381787906
2025-05-22,0.3920757320624058,0.969704545157837,0.30807050038012346,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718825896,0.1505663817879162,0.6988672364241676,0.1505663817879162
2025-05-23,0.3912428555146092,0.9652512547733184,0.32138523552734893,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028717676881,0.1505663818290327,0.6988672363419346,0.1505663818290327
2025-05-27,0.3926017817767927,0.966600107209531,0.3296566824045915,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718276032,0.1505663818075925,0.6988672363848148,0.1505663818075925
2025-05-28,0.40919590830405117,0.970831327884703,0.33127748623791536,0.2857142857142857,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718541127,0.1505663817981064,0.6988672364037871,0.1505663817981064
2025-05-29,0.40219080783287575,0.9718020473150475,0.3329176366926801,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718825774,0.1505663817879206,0.6988672364241589,0.1505663817879205
2025-05-30,0.4072454166547129,0.9700068875009485,0.3337215807330466,0.2857142857142857,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718824866,0.150566381787953,0.698867236424094,0.150566381787953
2025-06-02,0.40491648870681146,0.9724001234167854,0.3371209181837221,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.253102871882492,0.1505663817879511,0.6988672364240978,0.1505663817879511
2025-06-03,0.412248971410449,0.9725322039481964,0.3245377321593541,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718824968,0.1505663817879493,0.6988672364241012,0.1505663817879493
2025-06-04,0.4072374925889705,0.9717283569654902,0.3278673222369043,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718824736,0.1505663817879577,0.6988672364240847,0.1505663817879577
2025-06-05,0.3987926357239405,0.9689720025596188,0.3282761299281445,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718576413,0.1505663817968437,0.6988672364063127,0.1505663817968437
2025-06-06,0.402604460255242,0.9694764421156354,0.3240392727753296,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.253102871857493,0.1505663817968967,0.6988672364062065,0.1505663817968967
2025-06-09,0.3757776770300683,0.968440194221909,0.33426263328996453,0.21428571428571427,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718816586,0.1505663817882493,0.6988672364235012,0.1505663817882493
2025-06-10,0.3727715873872896,0.968228198832223,0.3437901429391648,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.253102871882258,0.1505663817880349,0.6988672364239302,0.1505663817880349
2025-06-11,0.4069397241807956,0.9406728978616595,0.29231568159789095,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718824294,0.1505663817879735,0.6988672364240529,0.1505663817879735
2025-06-12,0.42197060786380586,0.9599368316101003,0.3064304311695785,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718824761,0.1505663817879568,0.6988672364240864,0.1505663817879568
2025-06-13,0.44027565232234067,0.9664785869490632,0.2941402921726316,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028717900266,0.150566381821039,0.698867236357922,0.150566381821039
2025-06-16,0.46865747152058507,0.9764259279047396,0.29765918004169645,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028715316522,0.1505663819134959,0.6988672361730082,0.1505663819134959
2025-06-17,0.4576075218585462,0.9768793632298384,0.30265537727872893,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028169563886,0.1505664014427608,0.6988671971144783,0.1505664014427608
2025-06-18,0.45043829707108396,0.9783266657708612,0.3066133344534569,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028170236727,0.1505664014186838,0.6988671971626323,0.1505664014186838
2025-06-20,0.45138161652977854,0.9780580190943949,0.3038405133242749,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028713239552,0.1505663819878184,0.6988672360243632,0.1505663819878184
2025-06-23,0.4614778175368713,0.9814630181673926,0.30896689087433965,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.253102865508393,0.1505663840688647,0.6988672318622706,0.1505663840688646
2025-06-24,0.4709951447438933,0.9827203378443852,0.3120220578148085,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028659825666,0.150566383899186,0.698867232201628,0.150566383899186
2025-06-25,0.45164154920472094,0.9815649970846999,0.31733524344124064,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028717775491,0.1505663818255039,0.6988672363489921,0.150566381825504
2025-06-26,0.4413793350519276,0.9729097017567945,0.2994017453579407,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718819254,0.1505663817881539,0.6988672364236922,0.1505663817881539
2025-06-27,0.44392916996037385,0.9753276745637061,0.29561601979898416,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718822312,0.1505663817880445,0.6988672364239111,0.1505663817880445
2025-06-30,0.4482881857180394,0.9759358222343093,0.2895111699525676,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718800431,0.1505663817888275,0.698867236422345,0.1505663817888274
2025-07-01,0.444360030962672,0.9755943713526876,0.28909093161819716,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718791273,0.1505663817891552,0.6988672364216897,0.1505663817891552
2025-07-02,0.4627791663117103,0.9512191252512243,0.27325734843071586,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718799778,0.1505663817888508,0.6988672364222984,0.1505663817888508
2025-07-03,0.4556297153287408,0.9500715909149324,0.2734000475934563,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718814753,0.1505663817883149,0.6988672364233702,0.1505663817883149
2025-07-07,0.46201082913775704,0.9574544018206805,0.27041943812626756,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826079,0.1505663817879096,0.6988672364241807,0.1505663817879096
2025-07-08,0.4523859946618643,0.9566469928620374,0.27952771518746394,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826087,0.1505663817879093,0.6988672364241814,0.1505663817879093
2025-07-09,0.4214683328516326,0.9562012683056252,0.2720584911874012,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826292,0.150566381787902,0.698867236424196,0.150566381787902
2025-07-10,0.44613573171339355,0.9571437953495704,0.26135492044274017,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826316,0.1505663817879012,0.6988672364241976,0.1505663817879012
2025-07-11,0.4310129063864055,0.9479194490125259,0.26867327591210793,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826323,0.1505663817879008,0.6988672364241983,0.1505663817879008
2025-07-14,0.4304191401207279,0.9451718206128292,0.26673672286613376,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826327,0.1505663817879008,0.6988672364241983,0.1505663817879008
2025-07-15,0.4320401436672156,0.9464001835300463,0.27093503467326235,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826296,0.1505663817879018,0.6988672364241962,0.1505663817879018
2025-07-16,0.37060474893391593,0.9147766411721878,0.2612923860190428,0.17857142857142858,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826288,0.1505663817879021,0.6988672364241957,0.1505663817879021
2025-07-17,0.3721893709338145,0.9014984675286983,0.24506700650983862,0.14285714285714285,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826287,0.1505663817879022,0.6988672364241956,0.1505663817879022
2025-07-18,0.38674602143392206,0.8825983948044248,0.229824895878673,0.10714285714285714,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826309,0.1505663817879014,0.6988672364241973,0.1505663817879013
2025-07-21,0.3970793650644583,0.8835336305357504,0.23168895254281757,0.10714285714285714,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826309,0.1505663817879013,0.6988672364241973,0.1505663817879013
2025-07-22,0.37344930388309283,0.870208776969174,0.2352580580095705,0.07142857142857142,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826289,0.1505663817879021,0.6988672364241958,0.1505663817879021
2025-07-23,0.3385070951815071,0.848536660517513,0.2268351279778772,0.07142857142857142,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826277,0.1505663817879026,0.6988672364241949,0.1505663817879026
2025-07-24,0.2949894993303327,0.8454618768708394,0.21151927491153127,0.07142857142857142,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826267,0.1505663817879029,0.6988672364241942,0.1505663817879029
2025-07-25,0.30099721894080433,0.8307907355633455,0.21361345484024008,0.07142857142857142,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826281,0.1505663817879024,0.6988672364241952,0.1505663817879024
2025-07-28,0.3017880557462402,0.8185990854957689,0.20702536677576905,0.07142857142857142,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826307,0.1505663817879014,0.6988672364241971,0.1505663817879014
2025-07-29,0.3065328754392199,0.8172874397337142,0.20887727374929713,0.07142857142857142,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826296,0.1505663817879019,0.6988672364241961,0.1505663817879019
2025-07-30,0.3029036900505445,0.8183136603319002,0.21765522877838814,0.10714285714285714,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718825449,0.1505663817879322,0.6988672364241356,0.1505663817879321
2025-07-31,0.31406923573398365,0.9095655885066656,0.233787703281642,0.07142857142857142,0,0,0,0.0,normal_diversification,0.0,1,0.2531028676466883,0.1505663833036951,0.6988672333926099,0.1505663833036951
2025-08-01,0.3473966649477415,0.9327563676048488,0.2307170407153002,0.10714285714285714,0,0,0,0.0,normal_diversification,0.0,1,0.0964454678521867,0.1505671659696461,0.5161010645131315,0.3333317695172224
2025-08-04,0.4370575749507086,0.8940287363850754,0.26198215805585173,0.14285714285714285,0,0,0,0.0,normal_diversification,0.0,2,0.0964240159661384,0.1505816766213876,0.3333447930381552,0.5160735303404573
2025-08-05,0.43314470623761486,0.9123404493171811,0.2752634113005117,0.21428571428571427,0,0,0,0.0,normal_diversification,0.0,1,0.0964390933890634,0.1505817555704573,0.5161115639016449,0.3333066805278977
2025-08-06,0.44042486184664764,0.9168789517807773,0.2764993610872252,0.21428571428571427,0,0,0,0.0,normal_diversification,0.0,1,0.2530990510526588,0.1505677490430807,0.6988645019138385,0.1505677490430807
2025-08-07,0.4525212588114753,0.9162898621688463,0.25442434196664654,0.17857142857142858,0,0,0,0.0,normal_diversification,0.0,1,0.2531026218580998,0.1505664712569397,0.6988670574861207,0.1505664712569397
2025-08-08,0.4537316597097473,0.9210417390546214,0.24964775229625688,0.17857142857142858,0,0,0,0.0,normal_diversification,0.0,1,0.2531028635789027,0.1505663847593153,0.6988672304813693,0.1505663847593153
2025-08-11,0.47771979310846263,0.9247506948042512,0.24912939982823223,0.17857142857142858,0,0,0,0.0,normal_diversification,0.0,1,0.2531028706677238,0.1505663822226449,0.6988672355547102,0.1505663822226449
2025-08-12,0.4702626221233305,0.9255340922233251,0.25881736379312786,0.17857142857142858,0,0,0,0.0,normal_diversification,0.0,1,0.2531028706623796,0.1505663822245573,0.6988672355508854,0.1505663822245573
2025-08-13,0.5194610709949294,0.944342737119964,0.2570249557346052,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028705039303,0.1505663822812569,0.6988672354374861,0.150566382281257
2025-08-14,0.5082305490584555,0.9427488343414806,0.2652774896423958,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028713552886,0.150566381976606,0.6988672360467879,0.150566381976606
2025-08-15,0.494328567932063,0.9412097612623308,0.26123221796936874,0.2857142857142857,0,0,0,0.0,normal_diversification,0.0,1,0.253102871353183,0.1505663819773595,0.6988672360452809,0.1505663819773595
2025-08-18,0.4883183897594648,0.9416862528761984,0.26580280012157126,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028714109939,0.1505663819566724,0.6988672360866551,0.1505663819566724
2025-08-19,0.4917796141680812,0.9447211903786061,0.2632334755566375,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028704555699,0.1505663822985623,0.6988672354028754,0.1505663822985623
2025-08-20,0.49755664982368647,0.9434543378230975,0.26976299608152987,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028698083567,0.1505663825301616,0.6988672349396768,0.1505663825301616
2025-08-21,0.49095853787547133,0.953561077175672,0.2710574471722348,0.21428571428571427,0,0,0,0.0,normal_diversification,0.0,1,0.2531028698134043,0.1505663825283553,0.6988672349432892,0.1505663825283554
2025-08-22,0.49647442074851256,0.9552783443296159,0.2753975917450273,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.253102870918421,0.1505663821329352,0.6988672357341296,0.1505663821329352
2025-08-25,0.5103028122958639,0.9600005269601494,0.31541634710457966,0.39285714285714285,0,0,1,0.3,partial_breakdown,0.06,1,0.2531028717488877,0.1505663818357602,0.6988672363284796,0.1505663818357602
2025-08-26,0.509144466064609,0.9619881293385221,0.3182749185022572,0.39285714285714285,0,0,1,0.3,partial_breakdown,0.12,1,0.253102871717122,0.1505663818471273,0.6988672363057453,0.1505663818471273
2025-08-27,0.515114685977412,0.9632905455651809,0.31755504212008634,0.39285714285714285,0,0,1,0.3,partial_breakdown,0.18,1,0.2531028716345732,0.1505663818766665,0.6988672362466668,0.1505663818766666
2025-08-28,0.5163583223866787,0.9666505768155157,0.32036319223209847,0.39285714285714285,0,0,1,0.3,partial_breakdown,0.24,1,0.2531028716348984,0.1505663818765502,0.6988672362468996,0.1505663818765502
2025-08-29,0.5102785870830343,0.9645711583251948,0.32207132322612764,0.39285714285714285,0,0,1,0.3,partial_breakdown,0.3,1,0.2531028666163732,0.1505663836723839,0.698867232655232,0.150566383672384
2025-09-02,0.5711936146034089,0.9542005228811168,0.24734651998414883,0.32142857142857145,1,0,1,0.7,severe_collapse,0.38,1,0.2530835553831597,0.1505732941701519,0.698853411659696,0.1505732941701519
2025-09-03,0.4896315625541347,0.944254517726716,0.30066952370803507,0.2857142857142857,0,0,0,0.0,normal_diversification,0.32,1,0.2530827613035009,0.1505735783367746,0.6988528433264506,0.1505735783367747
2025-09-04,0.49701458922603553,0.9440808750822546,0.28576768153086024,0.25,0,0,0,0.0,normal_diversification,0.26,1,0.25308277001149,0.1505735752205608,0.6988528495588784,0.1505735752205609
2025-09-05,0.4962284704794966,0.9458759461383486,0.2846585521335059,0.21428571428571427,0,0,0,0.0,normal_diversification,0.2,1,0.2531020585608337,0.1505666728280008,0.6988666543439983,0.1505666728280009
2025-09-08,0.49241171096546166,0.9427172653753219,0.2881060066200662,0.25,0,0,0,0.0,normal_diversification,0.13999999999999999,1,0.2531028394369198,0.1505663933983056,0.6988672132033888,0.1505663933983056
2025-09-09,0.5087988162275506,0.9363362520699158,0.27774050191269894,0.21428571428571427,0,0,0,0.0,normal_diversification,0.0,1,0.2531028550857943,0.1505663877984973,0.6988672244030054,0.1505663877984973
2025-09-10,0.5178911578340971,0.9420360750857595,0.26931758064425726,0.25,0,0,0,0.0,normal_diversification,0.0,1,0.2531028714698181,0.1505663819356227,0.6988672361287546,0.1505663819356227
2025-09-11,0.5143602810945286,0.9220473541955319,0.25455237252864954,0.21428571428571427,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718509257,0.1505663817992467,0.6988672364015064,0.1505663817992468
2025-09-12,0.5209055830269125,0.9232393930313378,0.2532975352941998,0.21428571428571427,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718741936,0.1505663817909206,0.6988672364181588,0.1505663817909206
2025-09-15,0.5013815785158071,0.9172098970429541,0.2548181422786615,0.21428571428571427,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718823545,0.1505663817880003,0.6988672364239994,0.1505663817880003
2025-09-16,0.4840500275317901,0.9073773926997808,0.24253579002611297,0.21428571428571427,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718810842,0.1505663817884548,0.6988672364230903,0.1505663817884549
2025-09-17,0.4761262332489893,0.9069513571987846,0.24770279730756856,0.21428571428571427,0,0,0,0.0,normal_diversification,0.0,1,0.253102871880744,0.1505663817885766,0.6988672364228468,0.1505663817885766
2025-09-18,0.48218968790663325,0.9184201642469927,0.22641340988522884,0.21428571428571427,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718808558,0.1505663817885366,0.6988672364229268,0.1505663817885366
2025-09-19,0.48394695491123435,0.9154602400271169,0.22770277313030424,0.21428571428571427,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718822601,0.1505663817880341,0.6988672364239318,0.1505663817880341
2025-09-22,0.45877122354930344,0.9107691912580763,0.2256118515504178,0.21428571428571427,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718826176,0.1505663817879062,0.6988672364241877,0.1505663817879062
2025-09-23,0.34192476686160045,0.8910683111522257,0.23202878386446138,0.10714285714285714,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718822259,0.1505663817880463,0.6988672364239074,0.1505663817880464
2025-09-24,0.3176252649195379,0.9021768297489071,0.24342116578214196,0.03571428571428571,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718819373,0.1505663817881496,0.6988672364237007,0.1505663817881496
2025-09-25,0.3095406999210541,0.9081572781630797,0.2253791333840108,0.03571428571428571,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718806715,0.1505663817886025,0.6988672364227948,0.1505663817886026
2025-09-26,0.3194580247306136,0.9151815727787589,0.23385049209966174,0.10714285714285714,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718810406,0.1505663817884704,0.698867236423059,0.1505663817884704
2025-09-29,0.31593764826697684,0.9085583072574182,0.2331977531495496,0.10714285714285714,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718825555,0.1505663817879284,0.6988672364241433,0.1505663817879284
2025-09-30,0.26339266403403494,0.9086554886222425,0.25335961261857165,0.10714285714285714,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718825093,0.1505663817879448,0.6988672364241102,0.1505663817879449
2025-10-01,0.25426088750785053,0.8775858517650851,0.2333110523978373,0.10714285714285714,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718824089,0.1505663817879808,0.6988672364240383,0.1505663817879808
2025-10-02,0.2552324801231299,0.874085725399889,0.24162376660824533,0.10714285714285714,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718821992,0.1505663817880559,0.6988672364238883,0.1505663817880559
2025-10-03,0.29123897841283114,0.852559325030548,0.21087336875102916,0.07142857142857142,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718820693,0.1505663817881023,0.6988672364237952,0.1505663817881024
2025-10-06,0.27734748062552733,0.8538090786817361,0.21493318514048876,0.07142857142857142,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718821274,0.1505663817880815,0.6988672364238369,0.1505663817880816
2025-10-07,0.2710828369109512,0.851344334862315,0.20578607597604665,0.07142857142857142,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718786302,0.150566381789333,0.698867236421334,0.1505663817893331
2025-10-08,0.3021830775602267,0.867630920073732,0.20702790183457193,0.07142857142857142,0,0,0,0.0,normal_diversification,0.0,1,0.2531028718784744,0.1505663817893887,0.6988672364212225,0.1505663817893887
2025-10-09,0.31204283983082615,0.8828331988586157,0.20639294017510396,0.07142857142857142,0,0,0,0.0,normal_diversification,0.0,1,0.2531028714088178,0.1505663819574511,0.6988672360850977,0.1505663819574511
2025-10-10,0.318963903651485,0.9074895644446143,0.2152522396868303,0.07142857142857142,0,0,0,0.0,normal_diversification,0.0,1,0.0964457246390199,0.150566381956144,0.5161002845422804,0.3333333335015756
2025-10-13,0.5630785834080086,0.9781271376313289,0.28910000263392177,0.42857142857142855,1,0,1,0.7,severe_collapse,0.13999999999999999,2,0.2531027939803435,0.1505664096645316,0.1505664096645316,0.6988671806709368
2025-10-14,0.5677469460466295,0.9819127500439967,0.2863921344280949,0.2857142857142857,1,0,0,0.4,partial_breakdown,0.22000000000000003,2,0.2531027939733925,0.150566409667019,0.150566409667019,0.698867180665962
