date,train_end,test_start,mars,static_cvar,equal_weight,mean_variance,stress_probability,turnover
2019-10-24,2019-10-02,2019-10-03,0.0014931705370105246,0.0014931705370105246,0.0016855516901340684,0.0007089766608804511,0.023622047244094488,0.0
2019-10-25,2019-10-02,2019-10-03,0.0006783983130685457,0.0006783983130685457,0.0003854972363679099,-0.0021601076316174147,0.023622047244094488,0.0
2019-10-28,2019-10-02,2019-10-03,-0.0020213524257153568,-0.0020213524257153568,-0.003015009296126858,-0.007463770883072965,0.023622047244094488,0.0
2019-10-29,2019-10-02,2019-10-03,-0.0004944839121037216,-0.0004944839121037216,-0.0006034500315762747,-0.0003383910416351324,0.023622047244094488,0.0
2019-10-30,2019-10-02,2019-10-03,0.005830113966909934,0.005830113966909934,0.005797897978381317,0.010329804044420252,0.023622047244094488,0.0
2019-10-31,2019-10-02,2019-10-03,0.004440161833205032,0.004440161833205032,0.0052064194767957594,0.010583193592057217,0.023622047244094488,0.0
2019-11-01,2019-10-02,2019-10-03,0.0026554097610563543,0.0026554097610563543,0.0017746363498867546,-0.0012363559182485395,0.023622047244094488,0.0
2019-11-04,2019-10-02,2019-10-03,-0.002459638379085422,-0.002459638379085422,-0.0030051618981151162,-0.00848191629528457,0.023622047244094488,0.0
2019-11-05,2019-10-02,2019-10-03,-0.006434712642346775,-0.006434712642346775,-0.0071331155762107135,-0.010993945927058112,0.023622047244094488,0.0
2019-11-06,2019-10-02,2019-10-03,0.0024508525525361647,0.0024508525525361647,0.0026425432022292306,0.004754276131257519,0.023622047244094488,0.0
2019-11-07,2019-10-02,2019-10-03,-0.0064030341943152784,-0.0064030341943152784,-0.0075307522591974985,-0.014759410606031715,0.023622047244094488,0.0
2019-11-08,2019-10-02,2019-10-03,-0.0014615760963337114,-0.0014615760963337114,-0.0020264341726849433,-0.004077802765514161,0.023622047244094488,0.0
2019-11-11,2019-10-02,2019-10-03,-0.000981944233238502,-0.000981944233238502,-0.0009111031276113901,-0.00030057483589055953,0.023622047244094488,0.0
2019-11-12,2019-10-02,2019-10-03,0.002425714205969454,0.002425714205969454,0.002349938591373446,0.003541615960959207,0.023622047244094488,0.0
2019-11-13,2019-10-02,2019-10-03,0.0025358861731268447,0.0025358861731268447,0.002703625734544246,0.004945550003792407,0.023622047244094488,0.0
2019-11-14,2019-10-02,2019-10-03,0.003932586344147337,0.003932586344147337,0.003997174086153021,0.00734781758159611,0.023622047244094488,0.0
2019-11-15,2019-10-02,2019-10-03,0.0017557261370180982,0.0017557261370180982,0.0009057776332209722,-0.0010165498940412632,0.023622047244094488,0.0
2019-11-18,2019-10-02,2019-10-03,0.0013051004636842724,0.0013051004636842724,0.0013796837715883692,0.0018889925322123778,0.023622047244094488,0.0
2019-11-19,2019-10-02,2019-10-03,0.0020832484134613084,0.0020832484134613084,0.0021373451083946116,0.005119188494614376,0.023622047244094488,0.0
2019-11-20,2019-10-02,2019-10-03,0.00138634053724509,0.00138634053724509,0.0017834417661069524,0.006189738099597244,0.023622047244094488,0.0
2019-11-21,2019-10-02,2019-10-03,-0.0032233905142852186,-0.0032233905142852186,-0.0033363363806954704,-0.005242658393082529,0.023622047244094488,0.0
2019-11-22,2019-10-02,2019-10-03,0.0007238189538599113,0.0007238189538599113,0.00040720277408018424,0.0003736856169094514,0.023622047244094488,0.0
2019-11-25,2019-10-02,2019-10-03,0.0024867789803368896,0.0024867789803368896,0.0014721966275122178,0.0008265883785442574,0.023622047244094488,0.0
2019-11-26,2019-10-02,2019-10-03,0.003216938354787369,0.003216938354787369,0.0032311097082872164,0.004848045362789145,0.023622047244094488,0.0
2019-11-27,2019-10-02,2019-10-03,-0.00022615046185975362,-0.00022615046185975362,-0.0009368740892130301,-0.002939373767146296,0.023622047244094488,0.0
2019-11-29,2019-10-02,2019-10-03,-0.0005902278966665947,-0.0005902278966665947,9.08134175431341e-05,0.00018204383922059667,0.023622047244094488,0.0
2019-12-02,2019-10-02,2019-10-03,-0.00640785499532947,-0.00640785499532947,-0.0055837617812433404,-0.008473901996393345,0.023622047244094488,0.0
2019-12-03,2019-10-02,2019-10-03,0.004810592311774531,0.004810592311774531,0.0059602182204139265,0.014797537685451893,0.023622047244094488,0.0
2019-12-04,2019-10-02,2019-10-03,-0.000609980731348603,-0.000609980731348603,-0.0012952618595103438,-0.006096888453890853,0.023622047244094488,0.0
2019-12-05,2019-10-02,2019-10-03,-0.0004716022288335064,-0.0004716022288335064,-0.0006226333806299278,-0.0026967386057298527,0.023622047244094488,0.0
2019-12-06,2019-10-02,2019-10-03,-0.0001723232089249245,-0.0001723232089249245,-0.0015821259729553727,-0.005530277770242105,0.023622047244094488,0.0
2019-12-09,2019-10-02,2019-10-03,-0.0006164617622255841,-0.0006164617622255841,-0.00031658848759871794,0.0010987106499883849,0.023622047244094488,0.0
2019-12-10,2019-10-02,2019-10-03,0.00019469001623579913,0.00019469001623579913,0.00044794712188295227,0.0007344867802366183,0.023622047244094488,0.0
2019-12-11,2019-10-02,2019-10-03,0.004335837726021396,0.004335837726021396,0.004396241437987336,0.006618871981563369,0.023622047244094488,0.0
2019-12-12,2019-10-02,2019-10-03,-0.001803264470238442,-0.001803264470238442,-0.0028415359074017432,-0.010443095540436199,0.023622047244094488,0.0
2019-12-13,2019-10-02,2019-10-03,0.0039973707002987635,0.0039973707002987635,0.004161431969740281,0.00812799561100542,0.023622047244094488,0.0
2019-12-16,2019-10-02,2019-10-03,0.00014280862582181068,0.00014280862582181068,-0.0005478574509540646,-0.005135660610942738,0.023622047244094488,0.0
2019-12-17,2019-10-02,2019-10-03,-0.00031133865189756363,-0.00031133865189756363,-0.0003439943447298144,-0.0008745456513724308,0.023622047244094488,0.0
2019-12-18,2019-10-02,2019-10-03,-0.002016770791655165,-0.002016770791655165,-0.0020194290131119175,-0.004906163452083355,0.023622047244094488,0.0
2019-12-19,2019-10-02,2019-10-03,0.002352579103976471,0.002352579103976471,0.0020721550985252635,0.0017977698279604316,0.023622047244094488,0.0
2019-12-20,2019-10-02,2019-10-03,0.0020650121405192843,0.0020650121405192843,0.0016768253887775586,0.001228897359816782,0.023622047244094488,0.0
2019-12-23,2019-10-02,2019-10-03,0.0007853635840595176,0.0007853635840595176,0.0007866462399147567,-1.6184440761880586e-05,0.023622047244094488,0.0
2019-12-24,2019-10-02,2019-10-03,0.002611670928937016,0.002611670928937016,0.003080203750414401,0.0041653290368088135,0.023622047244094488,0.0
2019-12-26,2019-10-02,2019-10-03,0.00403751860784758,0.00403751860784758,0.0038980337985615177,0.0037018032746625453,0.023622047244094488,0.0
2019-12-27,2019-10-02,2019-10-03,0.0001165874429188529,0.0001165874429188529,0.000123803756731794,0.0005553150627993207,0.023622047244094488,0.0
2019-12-30,2019-10-02,2019-10-03,-0.002418371684675019,-0.002418371684675019,-0.0017616611733528298,-0.0018597631708894783,0.023622047244094488,0.0
2019-12-31,2019-10-02,2019-10-03,-0.0012195935395981682,-0.0012195935395981682,-0.0013678709832286862,-0.00528668505447559,0.023622047244094488,0.0
2020-01-02,2019-10-02,2019-10-03,0.00756600799349334,0.00756600799349334,0.006998171208266568,0.009060740900815248,0.023622047244094488,0.0
2020-01-03,2020-01-02,2020-01-03,0.0038533069422259435,0.0038533069422259435,0.005273997686252141,7.644673237392559e-05,0.03937007874015748,0.0
2020-01-06,2020-01-02,2020-01-03,0.0020135679863955043,0.0020135679863955043,0.0021565423494002145,0.000585502418774353,0.03937007874015748,0.0
2020-01-07,2020-01-02,2020-01-03,-0.0014258593857026762,-0.0014258593857026762,-0.0009479304786305653,-0.003161575871856859,0.03937007874015748,0.0
2020-01-08,2020-01-02,2020-01-03,-0.0012877449607635824,-0.0012877449607635824,-0.002195811105864559,0.001214453804482018,0.03937007874015748,0.0
2020-01-09,2020-01-02,2020-01-03,0.002120300193872859,0.002120300193872859,0.0011597022594771744,0.005121184534039291,0.03937007874015748,0.0
2020-01-10,2020-01-02,2020-01-03,0.00242084845261395,0.00242084845261395,0.0030098985013169155,0.000940799181094199,0.03937007874015748,0.0
2020-01-13,2020-01-02,2020-01-03,0.0001646810938735416,0.0001646810938735416,-0.0008940298046440087,0.003216219444498591,0.03937007874015748,0.0
2020-01-14,2020-01-02,2020-01-03,0.0005741787865682468,0.0005741787865682468,0.0006820759946211397,0.0006285310975885585,0.03937007874015748,0.0
2020-01-15,2020-01-02,2020-01-03,0.0036157268861297777,0.0036157268861297777,0.0036814376373179303,0.0033454564943564474,0.03937007874015748,0.0
2020-01-16,2020-01-02,2020-01-03,0.0018098193061915954,0.0018098193061915954,0.0008995345456015991,0.004045721973092697,0.03937007874015748,0.0
2020-01-17,2020-01-02,2020-01-03,-0.0006785942662529299,-0.0006785942662529299,-0.0008976170024517227,-0.000696886093224492,0.03937007874015748,0.0
2020-01-21,2020-01-02,2020-01-03,0.002159414590535769,0.002159414590535769,0.0024098398085511397,0.0019767952556845273,0.03937007874015748,0.0
2020-01-22,2020-01-02,2020-01-03,0.000988646184811892,0.000988646184811892,0.0009936237026039185,0.0011263175616538891,0.03937007874015748,0.0
2020-01-23,2020-01-02,2020-01-03,0.0026017460677882132,0.0026017460677882132,0.0025994293780994826,0.002789047004628742,0.03937007874015748,0.0
2020-01-24,2020-01-02,2020-01-03,7.84525116620644e-05,7.84525116620644e-05,0.0012600597513307,-0.002909585905351974,0.03937007874015748,0.0
2020-01-27,2020-01-02,2020-01-03,-0.00035665497441673575,-0.00035665497441673575,0.0015875511407615894,-0.004951353903353615,0.03937007874015748,0.0
2020-01-28,2020-01-02,2020-01-03,-7.54160488564146e-05,-7.54160488564146e-05,-0.0015696725922897115,0.003938180354995957,0.03937007874015748,0.0
2020-01-29,2020-01-02,2020-01-03,0.0032392043168752607,0.0032392043168752607,0.003592711730089765,0.002438050983236884,0.03937007874015748,0.0
2020-01-30,2020-01-02,2020-01-03,0.001184133410946586,0.001184133410946586,0.0008629259558427527,0.0019890353312801423,0.03937007874015748,0.0
2020-01-31,2020-01-02,2020-01-03,-0.0029142187541407617,-0.0029142187541407617,-0.0008088063716866212,-0.008155667799327703,0.03937007874015748,0.0
2020-02-03,2020-01-02,2020-01-03,0.0010982183410746579,0.0010982183410746579,3.0585743769212526e-05,0.004213954004745923,0.03937007874015748,0.0
2020-02-04,2020-01-02,2020-01-03,-0.0006341912375676401,-0.0006341912375676401,-0.0028087619571698086,0.0051045404159896215,0.03937007874015748,0.0
2020-02-05,2020-01-02,2020-01-03,0.001553912725831202,0.001553912725831202,0.0004605974835873161,0.003648266124805276,0.03937007874015748,0.0
2020-02-06,2020-01-02,2020-01-03,0.003382029593552583,0.003382029593552583,0.0033149525595433937,0.0033709142155872616,0.03937007874015748,0.0
2020-02-07,2020-01-02,2020-01-03,0.0017833710419072727,0.0017833710419072727,0.0024486479902708636,0.0005456681077551603,0.03937007874015748,0.0
2020-02-10,2020-01-02,2020-01-03,0.0038195732513677024,0.0038195732513677024,0.0032015885833220348,0.00531017294360292,0.03937007874015748,0.0
2020-02-11,2020-01-02,2020-01-03,-0.0013420090766807892,-0.0013420090766807892,-0.0016874221151979285,-0.00047237413139399363,0.03937007874015748,0.0
2020-02-12,2020-01-02,2020-01-03,0.0008259986378015614,0.0008259986378015614,0.0001410904871789187,0.0023459452398554292,0.03937007874015748,0.0
2020-02-13,2020-01-02,2020-01-03,0.001724196306859061,0.001724196306859061,0.0021155763878281664,0.0005105339002165147,0.03937007874015748,0.0
2020-02-14,2020-01-02,2020-01-03,0.002490822865625253,0.002490822865625253,0.0025395515380545186,0.002274511678776925,0.03937007874015748,0.0
2020-02-18,2020-01-02,2020-01-03,0.0033742221740611653,0.0033742221740611653,0.004272808254993182,0.0005087891845621645,0.03937007874015748,0.0
2020-02-19,2020-01-02,2020-01-03,0.002822397304261143,0.002822397304261143,0.0026358548354593336,0.002847970017648371,0.03937007874015748,0.0
2020-02-20,2020-01-02,2020-01-03,0.0013373461263203493,0.0013373461263203493,0.0019524241429447198,-0.0001150239419672291,0.03937007874015748,0.0
2020-02-21,2020-01-02,2020-01-03,0.0017357189120396203,0.0017357189120396203,0.003516793489327208,-0.0033768540042615086,0.03937007874015748,0.0
2020-02-24,2020-01-02,2020-01-03,-0.006078728695512835,-0.006078728695512835,-0.0023129266511467406,-0.01542068742643514,0.03937007874015748,0.0
2020-02-25,2020-01-02,2020-01-03,-0.012849496722547187,-0.012849496722547187,-0.010712997117516526,-0.01658395625214266,0.03937007874015748,0.0
2020-02-26,2020-01-02,2020-01-03,-0.0017373516451517851,-0.0017373516451517851,-0.001150997217619909,-0.003795835438463191,0.03937007874015748,0.0
2020-02-27,2020-01-02,2020-01-03,-0.0129679295320817,-0.0129679295320817,-0.008467027874700939,-0.023692363705012973,0.03937007874015748,0.0
2020-02-28,2020-01-02,2020-01-03,-0.0031233588510501805,-0.0031233588510501805,-0.004527867635833349,0.004254106409389258,0.03937007874015748,0.0
2020-03-02,2020-01-02,2020-01-03,0.01442343755963405,0.01442343755963405,0.010369076661923188,0.02377703004687651,0.03937007874015748,0.0
2020-03-03,2020-01-02,2020-01-03,0.00014678290518463626,0.00014678290518463626,0.004581746342196408,-0.01252194470442398,0.03937007874015748,0.0
2020-03-04,2020-01-02,2020-01-03,0.01240768118882801,0.01240768118882801,0.00829210004335501,0.022034084327812266,0.03937007874015748,0.0
2020-03-05,2020-01-02,2020-01-03,-0.001091540265609035,-0.001091540265609035,0.0033127370623310393,-0.012477689327863459,0.03937007874015748,0.0
2020-03-06,2020-01-02,2020-01-03,0.007301326566817673,0.007301326566817673,0.008973441643821106,0.005694640583373482,0.03937007874015748,0.0
2020-03-09,2020-01-02,2020-01-03,-0.020226968232162898,-0.020226968232162898,-0.01233502654266444,-0.03872539214831838,0.03937007874015748,0.0
2020-03-10,2020-01-02,2020-01-03,0.0010757551835702634,0.0010757551835702634,-0.0051537776182301875,0.015669265709540865,0.03937007874015748,0.0
2020-03-11,2020-01-02,2020-01-03,-0.02697330144146629,-0.02697330144146629,-0.02227650492296554,-0.04028814276986185,0.03937007874015748,0.0
2020-03-12,2020-01-02,2020-01-03,-0.03991559841296584,-0.03991559841296584,-0.032342272388478976,-0.05554746611504095,0.03937007874015748,0.0
2020-03-13,2020-01-02,2020-01-03,0.018166232643895414,0.018166232643895414,0.008091813220556854,0.044510869730852026,0.03937007874015748,0.0
2020-03-16,2020-01-02,2020-01-03,-0.02439613832212285,-0.02439613832212285,-0.014026078222885763,-0.04622455686657625,0.03937007874015748,0.0
2020-03-17,2020-01-02,2020-01-03,0.004937604290568215,0.004937604290568215,0.00021614501652658658,0.012390429852526967,0.03937007874015748,0.0
2020-03-18,2020-01-02,2020-01-03,-0.035808962596134426,-0.035808962596134426,-0.03174176327032621,-0.047303415637338656,0.03937007874015748,0.0
2020-03-19,2020-01-02,2020-01-03,0.0037688100839575397,0.0037688100839575397,0.0026110457675633247,0.00944237273145734,0.03937007874015748,0.0
2020-03-20,2020-01-02,2020-01-03,0.006715114832443105,0.006715114832443105,0.01177431481217972,-0.003297778247864896,0.03937007874015748,0.0
2020-03-23,2020-01-02,2020-01-03,0.010189221390334161,0.010189221390334161,0.014955026760563706,-0.0029783225617562277,0.03937007874015748,0.0
2020-03-24,2020-01-02,2020-01-03,0.03676368497256343,0.03676368497256343,0.030129873484740333,0.04877772964110061,0.03937007874015748,0.0
2020-03-25,2020-01-02,2020-01-03,0.0019338551442890802,0.0019338551442890802,-0.0002476315852438793,0.008300748435212524,0.03937007874015748,0.0
2020-03-26,2020-01-02,2020-01-03,0.024231280967220502,0.024231280967220502,0.019033401934525518,0.03651038590767559,0.03937007874015748,0.0
2020-03-27,2020-01-02,2020-01-03,-0.005043808701037832,-0.005043808701037832,-0.0023882835631636734,-0.009863442218710649,0.03937007874015748,0.0
2020-03-30,2020-01-02,2020-01-03,0.010189296395130148,0.010189296395130148,0.007161777038209943,0.017016593798439818,0.03937007874015748,0.0
2020-03-31,2020-01-02,2020-01-03,-0.013615313652170849,-0.013615313652170849,-0.01371711516826421,-0.011378130800347153,0.03937007874015748,0.0
2020-04-01,2020-01-02,2020-01-03,-0.010357852518716685,-0.010357852518716685,-0.005384546816632557,-0.022799806789378915,0.03937007874015748,0.0
2020-04-02,2020-01-02,2020-01-03,0.012941557252411818,0.012941557252411818,0.011453689047186522,0.015749018091632982,0.03937007874015748,0.0
2020-04-03,2020-04-02,2020-04-03,-0.0034765764544566194,-0.0034765764544566194,-0.0017842904611188593,0.003457089853432319,0.968503937007874,0.0
2020-04-06,2020-04-02,2020-04-03,0.028397401323997987,0.028397401323997987,0.02306629623220821,0.013243945830161592,0.968503937007874,0.0
2020-04-07,2020-04-02,2020-04-03,-0.0033321942488213686,-0.0033321942488213686,-0.0037018483548263426,-0.006792986208699933,0.968503937007874,0.0
2020-04-08,2020-04-02,2020-04-03,0.008148321408604253,0.008148321408604253,0.0043460683382087195,-0.0073878247333644936,0.968503937007874,0.0
2020-04-09,2020-04-02,2020-04-03,0.011004993450910407,0.011004993450910407,0.010789458534793295,0.014136009137041798,0.968503937007874,0.0
2020-04-13,2020-04-02,2020-04-03,-0.0020498501016643013,-0.0020498501016643013,-0.0002798459105066986,0.005293665261284195,0.968503937007874,0.0
2020-04-14,2020-04-02,2020-04-03,0.01183517751961537,0.01183517751961537,0.009279284448386216,0.00395240519753853,0.968503937007874,0.0
2020-04-15,2020-04-02,2020-04-03,-0.001834914085939021,-0.001834914085939021,3.4805495092354866e-05,0.007593280799404738,0.968503937007874,0.0
2020-04-16,2020-04-02,2020-04-03,0.004354512829660995,0.004354512829660995,0.003828863156027318,0.003935421046530585,0.968503937007874,0.0
2020-04-17,2020-04-02,2020-04-03,0.002220922503697251,0.002220922503697251,-0.001451520204790252,-0.015156392295154052,0.968503937007874,0.0
2020-04-20,2020-04-02,2020-04-03,-0.0027299381625418666,-0.0027299381625418666,-0.000611824141458106,0.006767797946489826,0.968503937007874,0.0
2020-04-21,2020-04-02,2020-04-03,-0.008844066950403367,-0.008844066950403367,-0.0061490195420172145,0.0013467825823921553,0.968503937007874,0.0
2020-04-22,2020-04-02,2020-04-03,0.00914789387342483,0.00914789387342483,0.007912012818618752,0.006175748523159234,0.968503937007874,0.0
2020-04-23,2020-04-02,2020-04-03,0.00329302352583345,0.00329302352583345,0.0037979276082211744,0.0071672173055683415,0.968503937007874,0.0
2020-04-24,2020-04-02,2020-04-03,0.00460813325129219,0.00460813325129219,0.002999984665337546,-0.0012988506000243295,0.968503937007874,0.0
2020-04-27,2020-04-02,2020-04-03,-0.0009352044410628545,-0.0009352044410628545,-0.0027090692256951376,-0.010594803649117308,0.968503937007874,0.0
2020-04-28,2020-04-02,2020-04-03,0.00037718013817848977,0.00037718013817848977,0.0006141835103891102,0.002148156372915731,0.968503937007874,0.0
2020-04-29,2020-04-02,2020-04-03,0.008972129785634502,0.008972129785634502,0.006630938611102227,0.000844620976337823,0.968503937007874,0.0
2020-04-30,2020-04-02,2020-04-03,-0.009801578304596815,-0.009801578304596815,-0.009776291163299922,-0.013821284153526025,0.968503937007874,0.0
2020-05-01,2020-04-02,2020-04-03,-0.0058904054241259995,-0.0058904054241259995,-0.002934532620410435,0.006476921897511539,0.968503937007874,0.0
2020-05-04,2020-04-02,2020-04-03,0.0004903423125161623,0.0004903423125161623,0.00038975863571658054,-1.1886366521960366e-05,0.968503937007874,0.0
2020-05-05,2020-04-02,2020-04-03,0.0024817332713223837,0.0024817332713223837,0.0017698143540346156,-0.00028798051557586603,0.968503937007874,0.0
2020-05-06,2020-04-02,2020-04-03,-0.008977668316042658,-0.008977668316042658,-0.008942520027387796,-0.012835009630527739,0.968503937007874,0.0
2020-05-07,2020-04-02,2020-04-03,0.011470242145987665,0.011470242145987665,0.011031053917752554,0.014338486726934867,0.968503937007874,0.0
2020-05-08,2020-04-02,2020-04-03,0.0013386944002055524,0.0013386944002055524,-0.0006164094130592934,-0.008105731061244563,0.968503937007874,0.0
2020-05-11,2020-04-02,2020-04-03,-0.003126328942933388,-0.003126328942933388,-0.0034585243799642174,-0.006216591666558231,0.968503937007874,0.0
2020-05-12,2020-04-02,2020-04-03,-0.003632212900371345,-0.003632212900371345,-0.0014445917569303468,0.005959121225111184,0.968503937007874,0.0
2020-05-13,2020-04-02,2020-04-03,-0.0025165316341078095,-0.0025165316341078095,-0.00026681541399292685,0.007647234745845414,0.968503937007874,0.0
2020-05-14,2020-04-02,2020-04-03,0.008405615098329256,0.008405615098329256,0.007651374903911767,0.008326828554795204,0.968503937007874,0.0
2020-05-15,2020-04-02,2020-04-03,0.00209441669625341,0.00209441669625341,0.0019169149448521328,0.0019101058713740999,0.968503937007874,0.0
2020-05-18,2020-04-02,2020-04-03,0.003659576543023473,0.003659576543023473,0.0002353915684293606,-0.012358047655225017,0.968503937007874,0.0
2020-05-19,2020-04-02,2020-04-03,-0.0007296625097807862,-0.0007296625097807862,0.0007799690716160101,0.006405908363940271,0.968503937007874,0.0
2020-05-20,2020-04-02,2020-04-03,0.007169267569897886,0.007169267569897886,0.005589173007177206,0.002376009201026286,0.968503937007874,0.0
2020-05-21,2020-04-02,2020-04-03,-0.0047072548601873945,-0.0047072548601873945,-0.004745690057880614,-0.006533217606505769,0.968503937007874,0.0
2020-05-22,2020-04-02,2020-04-03,0.003352011095781527,0.003352011095781527,0.003457991970215457,0.005363602365896612,0.968503937007874,0.0
2020-05-26,2020-04-02,2020-04-03,-0.0018831902718699405,-0.0018831902718699405,-0.0038260391331915444,-0.01248306953798516,0.968503937007874,0.0
2020-05-27,2020-04-02,2020-04-03,0.005108959958879394,0.005108959958879394,0.0037112143063679215,0.00021871867713593263,0.968503937007874,0.0
2020-05-28,2020-04-02,2020-04-03,-0.0008958270354324835,-0.0008958270354324835,-0.0005438266387027824,0.0003033292413400989,0.968503937007874,0.0
2020-05-29,2020-04-02,2020-04-03,0.004816711090957371,0.004816711090957371,0.004739046340610342,0.006539067888689121,0.968503937007874,0.0
2020-06-01,2020-04-02,2020-04-03,0.0006521818503574253,0.0006521818503574253,0.0004781871665266446,-0.00022924067403585482,0.968503937007874,0.0
2020-06-02,2020-04-02,2020-04-03,0.0006937748384800151,0.0006937748384800151,-0.00045807164455913263,-0.004733224062893806,0.968503937007874,0.0
2020-06-03,2020-04-02,2020-04-03,-0.002356579501431068,-0.002356579501431068,-0.004609901306780573,-0.014617749000777752,0.968503937007874,0.0
2020-06-04,2020-04-02,2020-04-03,-0.002433807825196676,-0.002433807825196676,-0.0016448231781304723,-0.00017104880880546187,0.968503937007874,0.0
2020-06-05,2020-04-02,2020-04-03,0.0031344962003061454,0.0031344962003061454,-0.00044222868556884065,-0.013174894801577425,0.968503937007874,0.0
2020-06-08,2020-04-02,2020-04-03,0.007355910179010184,0.007355910179010184,0.006688271849388638,0.00704820165667471,0.968503937007874,0.0
2020-06-09,2020-04-02,2020-04-03,0.0021583353976452955,0.0021583353976452955,0.003386081907446048,0.009339992675887285,0.968503937007874,0.0
2020-06-10,2020-04-02,2020-04-03,0.004618650464927433,0.004618650464927433,0.005892898425976512,0.013085975760499125,0.968503937007874,0.0
2020-06-11,2020-04-02,2020-04-03,-0.01689489432614385,-0.01689489432614385,-0.011490688554901513,0.0035799185048404725,0.968503937007874,0.0
2020-06-12,2020-04-02,2020-04-03,0.0020647004686835274,0.0020647004686835274,0.0009379083573257396,-0.0029901263006321594,0.968503937007874,0.0
2020-06-15,2020-04-02,2020-04-03,0.0030493146131415514,0.0030493146131415514,0.002026604157122719,-0.0007033548110806918,0.968503937007874,0.0
2020-06-16,2020-04-02,2020-04-03,0.0028048121389164403,0.0028048121389164403,0.0008554053408648399,-0.006167606578915165,0.968503937007874,0.0
2020-06-17,2020-04-02,2020-04-03,-3.978423674882417e-05,-3.978423674882417e-05,0.0004711222765396428,0.002574675949744201,0.968503937007874,0.0
2020-06-18,2020-04-02,2020-04-03,0.0023880001051011955,0.0023880001051011955,0.002251090944120293,0.0030715064740096812,0.968503937007874,0.0
2020-06-19,2020-04-02,2020-04-03,0.0004066200616199673,0.0004066200616199673,0.0015297535457733935,0.005983071019626877,0.968503937007874,0.0
2020-06-22,2020-04-02,2020-04-03,0.0035684585102546576,0.0035684585102546576,0.003250092726856446,0.0033710538434533316,0.968503937007874,0.0
2020-06-23,2020-04-02,2020-04-03,0.0015866914771823842,0.0015866914771823842,0.0015472676890826154,0.0016939726374972457,0.968503937007874,0.0
2020-06-24,2020-04-02,2020-04-03,-0.006943454940436916,-0.006943454940436916,-0.004566797067604461,0.002345079384296099,0.968503937007874,0.0
2020-06-25,2020-04-02,2020-04-03,0.004352336354536467,0.004352336354536467,0.003250159094180277,0.0008020025530699705,0.968503937007874,0.0
2020-06-26,2020-04-02,2020-04-03,-0.004744650762460288,-0.004744650762460288,-0.0021463302697076747,0.006423660478961532,0.968503937007874,0.0
2020-06-29,2020-04-02,2020-04-03,0.004465692568791618,0.004465692568791618,0.00302294223241642,-0.0009356505686570946,0.968503937007874,0.0
2020-06-30,2020-04-02,2020-04-03,0.004157375481053177,0.004157375481053177,0.003098482330597424,0.0004107781317711104,0.968503937007874,0.0
2020-07-01,2020-04-02,2020-04-03,0.0010698668066062783,0.0010698668066062783,0.00014532359721161625,-0.003053825897137422,0.968503937007874,0.0
2020-07-02,2020-04-02,2020-04-03,0.0026196973019459334,0.0026196973019459334,0.0021770361709570474,0.0015125586130039876,0.968503937007874,0.0
2020-07-06,2020-07-02,2020-07-06,0.005576987570949565,0.005576987570949565,0.004332675061711588,0.0031460142695788574,0.9763779527559056,0.0
2020-07-07,2020-07-02,2020-07-06,0.0011662144643110389,0.0011662144643110389,0.0025131269397152545,0.00606952798981584,0.9763779527559056,0.0
2020-07-08,2020-07-02,2020-07-06,0.0029206019906464825,0.0029206019906464825,0.0024662943340877097,0.002162556703757094,0.9763779527559056,0.0
2020-07-09,2020-07-02,2020-07-06,0.001447024502198413,0.001447024502198413,0.001881103918914162,0.0037694030109309573,0.9763779527559056,0.0
2020-07-10,2020-07-02,2020-07-06,0.0017987009368187696,0.0017987009368187696,0.0006479716972545568,-0.0013769228414789792,0.9763779527559056,0.0
2020-07-13,2020-07-02,2020-07-06,-0.0019558190564973594,-0.0019558190564973594,-0.0010278565066193235,0.00044280723912703114,0.9763779527559056,0.0
2020-07-14,2020-07-02,2020-07-06,0.005827981425143613,0.005827981425143613,0.00476523560705383,0.0042301768909074194,0.9763779527559056,0.0
2020-07-15,2020-07-02,2020-07-06,0.0022250153247224454,0.0022250153247224454,0.0013503663442778202,9.19173018328718e-07,0.9763779527559056,0.0
2020-07-16,2020-07-02,2020-07-06,-0.0018556736944799596,-0.0018556736944799596,-0.0019989276698203495,-0.0025760031327734757,0.9763779527559056,0.0
2020-07-17,2020-07-02,2020-07-06,0.0021387487780793195,0.0021387487780793195,0.0022607550508784435,0.002977244352247417,0.9763779527559056,0.0
2020-07-20,2020-07-02,2020-07-06,0.004407240225706966,0.004407240225706966,0.003840093227124697,0.003961966263019657,0.9763779527559056,0.0
2020-07-21,2020-07-02,2020-07-06,0.003304238893537404,0.003304238893537404,0.0036940301885266535,0.005357244247302853,0.9763779527559056,0.0
2020-07-22,2020-07-02,2020-07-06,0.005779931030563958,0.005779931030563958,0.005970848778021898,0.007981843076619512,0.9763779527559056,0.0
2020-07-23,2020-07-02,2020-07-06,0.0005093510603835572,0.0005093510603835572,0.0021437613960096913,0.006004519928087603,0.9763779527559056,0.0
2020-07-24,2020-07-02,2020-07-06,-0.0005531530275277635,-0.0005531530275277635,0.00051984476687017,0.0025089819287887915,0.9763779527559056,0.0
2020-07-27,2020-07-02,2020-07-06,0.005575241270793775,0.005575241270793775,0.005833695136736428,0.007653710947262405,0.9763779527559056,0.0
